dataset,target_key,feature_set,model_variant,model_display_name,task_id,original_feature,task_macro_publication_mean_absolute_shap,task_feature_count,task_rank
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r03__f05,cell_density_cells_or_ml,0.3446357654441335,44,15.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r03__f05,conical_or_straight_nozzle,0.5386711484506714,44,10.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r03__f05,days_observed,0.8166342144203231,44,5.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r03__f05,extrusion_pressure_kpa,1.6550890154476103,44,1.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r03__f05,extrusion_rate_lengthwise_mm_or_s,1.317310365978576,44,2.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r03__f05,extrusion_rate_volume_wise_ml_or_s,1.078263540058636,44,3.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r03__f05,final_alginate_conc_pctw_or_v,0.5666978998017836,44,9.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r03__f05,final_nano_or_methylcellulose_concentration_pct_wv,1.01478106315005,44,4.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r03__f05,physical_crosslinking_duration_s,0.3975214607151431,44,13.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r03__f05,syringe_temperature_degc,0.3670200243086619,44,14.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f01,cell_density_cells_or_ml,0.5723870260322387,44,6.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f01,conical_or_straight_nozzle,0.2606776757097415,44,20.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f01,days_observed,0.759163624293747,44,4.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f01,extrusion_pressure_kpa,1.0938985746403014,44,1.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f01,extrusion_rate_lengthwise_mm_or_s,0.395384546563628,44,11.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f01,extrusion_rate_volume_wise_ml_or_s,0.9137179640404104,44,2.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f01,final_alginate_conc_pctw_or_v,0.5910676429494053,44,5.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f01,final_nano_or_methylcellulose_concentration_pct_wv,0.9008039145099468,44,3.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f01,physical_crosslinking_duration_s,0.5451790746221431,44,7.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f01,syringe_temperature_degc,0.3725106489108871,44,13.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f02,cell_density_cells_or_ml,0.4535843720570296,44,11.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f02,conical_or_straight_nozzle,1.1970844524892028,44,2.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f02,days_observed,0.7371873918026403,44,7.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f02,extrusion_pressure_kpa,1.1718647593905809,44,3.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f02,extrusion_rate_lengthwise_mm_or_s,0.8185329616845812,44,6.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f02,extrusion_rate_volume_wise_ml_or_s,0.8981461825727866,44,5.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f02,final_alginate_conc_pctw_or_v,0.910294283785364,44,4.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f02,final_nano_or_methylcellulose_concentration_pct_wv,1.3140835468698902,44,1.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f02,physical_crosslinking_duration_s,0.6740013630866397,44,8.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f02,syringe_temperature_degc,0.5422396013500971,44,9.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f03,cell_density_cells_or_ml,0.7608296511160167,44,6.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f03,conical_or_straight_nozzle,0.8525358753703287,44,4.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f03,days_observed,0.853621521050131,44,3.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f03,extrusion_pressure_kpa,1.650257800335782,44,1.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f03,extrusion_rate_lengthwise_mm_or_s,0.8416033381052626,44,5.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f03,extrusion_rate_volume_wise_ml_or_s,1.3051198953949783,44,2.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f03,final_alginate_conc_pctw_or_v,0.6856360870553454,44,7.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f03,final_nano_or_methylcellulose_concentration_pct_wv,0.4344757570365337,44,14.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f03,physical_crosslinking_duration_s,0.5784233048363994,44,10.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f03,syringe_temperature_degc,0.6730384985548636,44,8.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f04,cell_density_cells_or_ml,0.2318865468871535,44,18.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f04,conical_or_straight_nozzle,0.299765744583199,44,16.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f04,days_observed,0.7058174898217872,44,6.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f04,extrusion_pressure_kpa,1.666394728329544,44,1.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f04,extrusion_rate_lengthwise_mm_or_s,0.6183332734547197,44,8.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f04,extrusion_rate_volume_wise_ml_or_s,0.2303835191531641,44,19.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f04,final_alginate_conc_pctw_or_v,0.9227030633325836,44,4.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f04,final_nano_or_methylcellulose_concentration_pct_wv,0.9960231958691288,44,3.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f04,physical_crosslinking_duration_s,0.5112968118909784,44,10.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f04,syringe_temperature_degc,0.4773443839462647,44,13.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f05,cell_density_cells_or_ml,0.9113321010805244,44,6.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f05,conical_or_straight_nozzle,0.9901531913965608,44,4.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f05,days_observed,0.5585207300413052,44,11.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f05,extrusion_pressure_kpa,1.187204012459404,44,1.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f05,extrusion_rate_lengthwise_mm_or_s,0.9997400798035536,44,3.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f05,extrusion_rate_volume_wise_ml_or_s,0.6397532724233767,44,10.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f05,final_alginate_conc_pctw_or_v,0.418585388361089,44,14.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f05,final_nano_or_methylcellulose_concentration_pct_wv,0.7056878195135671,44,8.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f05,physical_crosslinking_duration_s,0.3495329782247575,44,15.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r04__f05,syringe_temperature_degc,1.1558928193812008,44,2.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f01,cell_density_cells_or_ml,0.2711945448219683,44,19.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f01,conical_or_straight_nozzle,0.6493272772190419,44,10.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f01,days_observed,0.7060837859820378,44,8.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f01,extrusion_pressure_kpa,1.7933547047640348,44,1.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f01,extrusion_rate_lengthwise_mm_or_s,0.7207159928835286,44,7.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f01,extrusion_rate_volume_wise_ml_or_s,0.422632514513872,44,14.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f01,final_alginate_conc_pctw_or_v,0.7395923785286983,44,5.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f01,final_nano_or_methylcellulose_concentration_pct_wv,0.7344791559094034,44,6.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f01,physical_crosslinking_duration_s,0.8154298000014774,44,3.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f01,syringe_temperature_degc,0.2623916111510644,44,20.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f02,cell_density_cells_or_ml,0.3140282472017394,44,15.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f02,conical_or_straight_nozzle,0.494597778253563,44,10.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f02,days_observed,0.6223937035946572,44,9.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f02,extrusion_pressure_kpa,1.255028181781375,44,4.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f02,extrusion_rate_lengthwise_mm_or_s,0.3451686934165392,44,14.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f02,extrusion_rate_volume_wise_ml_or_s,1.3825020105089076,44,3.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f02,final_alginate_conc_pctw_or_v,0.711189667919246,44,8.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f02,final_nano_or_methylcellulose_concentration_pct_wv,3.1059464575518727,44,1.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f02,physical_crosslinking_duration_s,0.7232838961907243,44,7.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f02,syringe_temperature_degc,0.883388875600476,44,6.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f03,cell_density_cells_or_ml,0.8524233195198436,44,2.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f03,conical_or_straight_nozzle,0.8075273526242032,44,3.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f03,days_observed,0.7928061067500716,44,4.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f03,extrusion_pressure_kpa,1.1576382541348027,44,1.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f03,extrusion_rate_lengthwise_mm_or_s,0.6455649431640922,44,8.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f03,extrusion_rate_volume_wise_ml_or_s,0.7556769733574449,44,5.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f03,final_alginate_conc_pctw_or_v,0.680272765830614,44,6.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f03,final_nano_or_methylcellulose_concentration_pct_wv,0.5095072301750565,44,10.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f03,physical_crosslinking_duration_s,0.5839161419577834,44,9.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f03,syringe_temperature_degc,0.6738899932391719,44,7.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f04,cell_density_cells_or_ml,0.3578550514891341,44,16.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f04,conical_or_straight_nozzle,0.8770688461855288,44,3.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f04,days_observed,0.9650973459407094,44,2.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f04,extrusion_pressure_kpa,1.8367121910639672,44,1.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f04,extrusion_rate_lengthwise_mm_or_s,0.73526804878982,44,7.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f04,extrusion_rate_volume_wise_ml_or_s,0.7852663782600476,44,5.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f04,final_alginate_conc_pctw_or_v,0.7396051365879244,44,6.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f04,final_nano_or_methylcellulose_concentration_pct_wv,0.8744590998700137,44,4.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f04,physical_crosslinking_duration_s,0.4729834558803943,44,9.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f04,syringe_temperature_degc,0.5351711372838764,44,8.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f05,cell_density_cells_or_ml,0.2804131542992058,44,13.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f05,conical_or_straight_nozzle,0.6665977265712942,44,6.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f05,days_observed,0.6069014777349964,44,8.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f05,extrusion_pressure_kpa,0.9708401842981064,44,3.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f05,extrusion_rate_lengthwise_mm_or_s,0.6275199815990739,44,7.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f05,extrusion_rate_volume_wise_ml_or_s,0.6694545648277999,44,5.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f05,final_alginate_conc_pctw_or_v,0.2570737806705057,44,16.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f05,final_nano_or_methylcellulose_concentration_pct_wv,1.112478970882207,44,1.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f05,physical_crosslinking_duration_s,0.2184665391366331,44,19.0
cell_viability,cell_viability,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__cell_viability__prospective_design__publication_grouped__r05__f05,syringe_temperature_degc,0.3537441912414132,44,9.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f01,cacl2_conc_mm,9.08464315508374,38,16.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f01,conical_or_straight_nozzle,69.09980369316874,38,1.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f01,days_observed,19.062492344119832,38,5.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f01,di_water_used,22.454793936688706,38,4.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f01,extrusion_pressure_kpa,11.752776843380172,38,13.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f01,final_alginate_conc_pctw_or_v,6.097402376887843,38,20.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f01,final_gelma_conc_pctw_or_v,17.087663769380956,38,9.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f01,nozzle_movement_speed_mm_or_s,23.77612990021458,38,3.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f01,outer_nozzle_inner_diameter_um,65.24206104399086,38,2.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f01,physical_crosslinking_duration_s,18.02497037428011,38,6.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f02,cacl2_conc_mm,3.71944631956225,38,19.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f02,conical_or_straight_nozzle,0.9198328752360752,38,24.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f02,days_observed,15.109304128911395,38,5.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f02,di_water_used,70.15807938302761,38,2.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f02,extrusion_pressure_kpa,28.41350818660773,38,3.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f02,final_alginate_conc_pctw_or_v,5.66852350836026,38,15.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f02,final_gelma_conc_pctw_or_v,14.443983583993331,38,6.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f02,nozzle_movement_speed_mm_or_s,16.94557676004149,38,4.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f02,outer_nozzle_inner_diameter_um,132.3694559899782,38,1.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f02,physical_crosslinking_duration_s,6.798673682093916,38,14.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f03,cacl2_conc_mm,15.365059288216091,38,6.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f03,conical_or_straight_nozzle,53.16039524297014,38,3.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f03,days_observed,22.19603065911594,38,4.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f03,di_water_used,7.5468787593568765,38,10.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f03,extrusion_pressure_kpa,12.901184928928288,38,8.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f03,final_alginate_conc_pctw_or_v,15.256477095415775,38,7.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f03,final_gelma_conc_pctw_or_v,4.059760067293248,38,18.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f03,nozzle_movement_speed_mm_or_s,76.64369906845334,38,2.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f03,outer_nozzle_inner_diameter_um,152.83192874360304,38,1.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f03,physical_crosslinking_duration_s,17.39761541823921,38,5.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f04,cacl2_conc_mm,8.864220011318617,38,14.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f04,conical_or_straight_nozzle,79.86250217573793,38,2.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f04,days_observed,19.72194666911271,38,6.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f04,di_water_used,11.739621773880204,38,12.0
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,Tuned Random Forest,step16__filament_diameter__prospective_design__publication_grouped__r01__f04,extrusion_pressure_kpa,15.034781830672722,38,9.0
