global_task_number,task_id,scenario_key,scenario_label,source_column,feature_mode,feature_count,validation_design,repeat,outer_fold,training_rows,test_rows,training_sources,test_sources,source_overlap_count,source_seen_fraction,prediction_rows,publication_count,mae,rmse,bias,r2,macro_publication_mae
69,step17__missingness_le_20__random_rowwise__r04,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,random_rowwise,4,1,486,122,74,45,44,0.9836065573770492,122,45,8.59498068873017,12.173910172574868,1.2268121290657152,0.4356894672911937,7.993639439745921
69,step17__missingness_le_20__random_rowwise__r04,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,random_rowwise,4,2,486,122,74,50,49,0.9918032786885246,122,50,9.246027395034735,13.543484576358486,-0.7297643935183415,0.3515197271529812,9.218701274407024
69,step17__missingness_le_20__random_rowwise__r04,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,random_rowwise,4,3,486,122,73,53,51,0.9754098360655736,122,53,8.703843678688841,12.369452882045096,-1.1583804045054378,0.5400017165437921,8.564800249377054
69,step17__missingness_le_20__random_rowwise__r04,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,random_rowwise,4,4,487,121,75,50,50,1.0,121,50,8.819846375860815,13.882924476049268,1.6545814719548124,0.3897001876410937,8.50289007008668
69,step17__missingness_le_20__random_rowwise__r04,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,random_rowwise,4,5,487,121,73,55,53,0.975206611570248,121,55,8.905169385391611,12.168397003300498,-2.5820365610134477,0.3990213604939086,8.33741313681233
70,step17__missingness_le_20__random_rowwise__r05,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,random_rowwise,5,1,486,122,75,56,56,1.0,122,56,7.422417591508478,10.86298558019404,-2.139678253667919,0.4083855802748115,7.494133794955204
70,step17__missingness_le_20__random_rowwise__r05,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,random_rowwise,5,2,486,122,72,55,52,0.9754098360655736,122,55,9.29124970977149,13.667495399687636,0.6582223882334263,0.4483884558600313,9.276894647166902
70,step17__missingness_le_20__random_rowwise__r05,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,random_rowwise,5,3,486,122,74,53,52,0.9836065573770492,122,53,8.641348809720691,12.945578026945704,-0.492136742524257,0.4706408994202176,8.735177737039553
70,step17__missingness_le_20__random_rowwise__r05,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,random_rowwise,5,4,487,121,75,49,49,1.0,121,49,8.987801667343863,13.136246209989997,0.7339039560452251,0.441973936634939,8.026381445800649
70,step17__missingness_le_20__random_rowwise__r05,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,random_rowwise,5,5,487,121,75,51,51,1.0,121,51,8.646979061728674,11.07725147474167,-0.1689106499074044,0.5441081812354301,8.949108382064793
71,step17__missingness_le_30__publication_grouped__r01,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,1,1,486,122,60,15,0,0.0,122,15,10.982756687839432,13.6373949331265,1.6766507198442295,-0.2832410028991885,9.932213947983504
71,step17__missingness_le_30__publication_grouped__r01,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,1,2,486,122,59,16,0,0.0,122,16,12.28805246963563,15.503709772943765,4.362384109620923,-0.0615329895263818,9.645523671218523
71,step17__missingness_le_30__publication_grouped__r01,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,1,3,486,122,61,14,0,0.0,122,14,15.436407694601966,21.81270831246379,3.0700806327715866,-0.0322365719462556,14.842004386245724
71,step17__missingness_le_30__publication_grouped__r01,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,1,4,487,121,60,15,0,0.0,121,15,14.50365361673616,18.37210910313083,-0.1717265066619013,-5.322399202900563e-05,12.508264174118716
71,step17__missingness_le_30__publication_grouped__r01,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,1,5,487,121,60,15,0,0.0,121,15,14.191874599865107,19.0867093975588,0.774419620540732,-0.458907212197458,15.098799530399557
72,step17__missingness_le_30__publication_grouped__r02,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,2,1,486,122,60,15,0,0.0,122,15,10.25242100658243,13.18802742739503,-3.290512102989237,0.1014285068234276,10.110436858873497
72,step17__missingness_le_30__publication_grouped__r02,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,2,2,486,122,60,15,0,0.0,122,15,15.48878847589722,19.96649276798855,6.225541571944995,-0.2833737697233771,16.040138750058585
72,step17__missingness_le_30__publication_grouped__r02,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,2,3,487,121,60,15,0,0.0,121,15,13.372452444933794,17.61436912860729,2.5567995772967027,0.0014410731414644,12.838252718771228
72,step17__missingness_le_30__publication_grouped__r02,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,2,4,486,122,60,15,0,0.0,122,15,14.425872159514508,20.58336054243897,3.197906053284114,-0.111083067262385,12.196561961373192
72,step17__missingness_le_30__publication_grouped__r02,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,2,5,487,121,60,15,0,0.0,121,15,11.207025310323573,13.917978781993536,-1.3341470700297609,-0.1051017553844708,10.62382642938896
73,step17__missingness_le_30__publication_grouped__r03,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,3,1,487,121,61,14,0,0.0,121,14,10.744305133260829,14.06089446790384,-1.9513689548199036,-0.1457247897996061,12.009412101255467
73,step17__missingness_le_30__publication_grouped__r03,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,3,2,486,122,60,15,0,0.0,122,15,12.705781599507466,15.424489441614185,5.758398724398264,-0.0305860162587496,10.562661800063012
73,step17__missingness_le_30__publication_grouped__r03,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,3,3,486,122,59,16,0,0.0,122,16,14.55216308959582,17.901380833782635,-4.097570745094948,-0.2098214732864178,13.685600979595218
73,step17__missingness_le_30__publication_grouped__r03,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,3,4,487,121,60,15,0,0.0,121,15,12.90362681595206,16.09221399572376,-1.5762618171306342,0.1577048663234024,13.065969297198228
73,step17__missingness_le_30__publication_grouped__r03,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,3,5,486,122,60,15,0,0.0,122,15,16.14880198423508,22.931712217541563,10.131436318545418,-0.3392580068788704,14.242593909838346
74,step17__missingness_le_30__publication_grouped__r04,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,4,1,486,122,60,15,0,0.0,122,15,13.455934718707384,17.329525956343243,7.615497006762508,-0.2162345092433635,11.209270222395926
74,step17__missingness_le_30__publication_grouped__r04,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,4,2,487,121,60,15,0,0.0,121,15,12.901000907729872,16.526472215856373,3.9712479516871806,0.0306309266568335,11.433209486871482
74,step17__missingness_le_30__publication_grouped__r04,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,4,3,487,121,61,14,0,0.0,121,14,13.941738662489588,20.51573254365989,2.762682697549556,-0.0694458698294828,13.933153352300147
74,step17__missingness_le_30__publication_grouped__r04,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,4,4,486,122,60,15,0,0.0,122,15,13.55960592873668,16.613847515343043,-5.158758137715653,-0.1246901276017067,13.156614265835683
74,step17__missingness_le_30__publication_grouped__r04,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,4,5,486,122,59,16,0,0.0,122,16,12.811991602546138,16.842536507908985,2.4612052739539334,-0.2139427652798904,12.107339024824784
75,step17__missingness_le_30__publication_grouped__r05,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,5,1,486,122,60,15,0,0.0,122,15,12.69147212074646,16.869596167978482,7.771281397458699,-0.2187295768114776,12.040410558944949
75,step17__missingness_le_30__publication_grouped__r05,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,5,2,487,121,60,15,0,0.0,121,15,13.04722270657557,15.75828985339154,-4.139299572172084,-0.0223663509642841,12.397304133002594
75,step17__missingness_le_30__publication_grouped__r05,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,5,3,486,122,59,16,0,0.0,122,16,12.008236799706737,15.296972434524974,-0.3403694705647492,0.1413844789397234,11.646556541251256
75,step17__missingness_le_30__publication_grouped__r05,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,5,4,486,122,60,15,0,0.0,122,15,17.37100275253641,22.922254741262265,6.36398464613667,-0.1626509645460268,14.593982918749552
75,step17__missingness_le_30__publication_grouped__r05,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,publication_grouped,5,5,487,121,61,14,0,0.0,121,14,10.016888244412623,12.408431907640022,-1.8127592340575125,0.0015132742302145,10.171960916154209
76,step17__missingness_le_30__random_rowwise__r01,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,1,1,486,122,74,62,61,0.9836065573770492,122,62,8.998375009849306,12.487228358390944,-0.1312377009165426,0.4331393850264599,9.03602294580474
76,step17__missingness_le_30__random_rowwise__r01,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,1,2,486,122,73,54,52,0.9836065573770492,122,54,8.629798525917952,12.431611631058924,1.673260418833701,0.4765510372501299,8.402045893575448
76,step17__missingness_le_30__random_rowwise__r01,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,1,3,486,122,75,51,51,1.0,122,51,8.445672865487422,11.625641137277592,-3.27627384187255,0.3605039174217004,8.73174158308875
76,step17__missingness_le_30__random_rowwise__r01,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,1,4,487,121,74,48,47,0.9917355371900828,121,48,8.647407274567582,12.70905648113894,0.5252042668237173,0.5405769073013824,8.229978304657024
76,step17__missingness_le_30__random_rowwise__r01,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,1,5,487,121,75,49,49,1.0,121,49,8.50849165149093,12.077526661594325,-1.185157317473268,0.4960733510829744,7.6491254044916035
77,step17__missingness_le_30__random_rowwise__r02,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,2,1,486,122,74,45,44,0.9918032786885246,122,45,8.572510272624303,11.87550793984296,0.2081183955611871,0.4638736694987138,9.379596753690455
77,step17__missingness_le_30__random_rowwise__r02,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,2,2,486,122,75,53,53,1.0,122,53,8.939406089337284,12.994197031554222,0.9439276576045704,0.4397200706418369,8.78099469300627
77,step17__missingness_le_30__random_rowwise__r02,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,2,3,486,122,74,51,50,0.9918032786885246,122,51,9.537518368660004,13.988654443617152,-1.338611076161942,0.4314253045597059,8.823474156809091
77,step17__missingness_le_30__random_rowwise__r02,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,2,4,487,121,74,53,52,0.9917355371900828,121,53,8.89698063276564,12.337233157473277,-0.369510874381096,0.3825389906361139,9.366629393224528
77,step17__missingness_le_30__random_rowwise__r02,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,2,5,487,121,75,55,55,1.0,121,55,9.110146457656835,13.440065976492845,-0.8065187728825411,0.3637393468412585,9.18164289573221
78,step17__missingness_le_30__random_rowwise__r03,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,3,1,486,122,73,54,52,0.9754098360655736,122,54,8.476043035175628,12.57391479821721,1.2216410203914547,0.5165644825039071,7.848301735454759
78,step17__missingness_le_30__random_rowwise__r03,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,3,2,486,122,75,50,50,1.0,122,50,10.108496434388108,16.34924245368458,1.1541090302977195,0.2281212181467704,10.556523216858638
78,step17__missingness_le_30__random_rowwise__r03,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,3,3,486,122,73,58,56,0.9590163934426228,122,58,7.813167174988852,10.662520854259713,-0.7962560986735988,0.4505410491193523,7.975910213389665
78,step17__missingness_le_30__random_rowwise__r03,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,3,4,487,121,74,53,52,0.9917355371900828,121,53,8.644865005584997,11.665379943580357,-1.5764979581479843,0.4279361814896769,9.127235561727904
78,step17__missingness_le_30__random_rowwise__r03,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,3,5,487,121,74,49,48,0.9917355371900828,121,49,8.589811294942045,12.262617502976074,-1.317335460159061,0.5230273310252546,7.770222746858292
79,step17__missingness_le_30__random_rowwise__r04,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,4,1,486,122,75,50,50,1.0,122,50,9.009213636799297,13.816335610939936,1.9613877318521968,0.5090404530117298,8.82026445903476
79,step17__missingness_le_30__random_rowwise__r04,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,4,2,486,122,74,53,52,0.9836065573770492,122,53,8.47115549746564,11.91236600549379,-0.921922102092015,0.2374297115781426,8.771118159889252
79,step17__missingness_le_30__random_rowwise__r04,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,4,3,486,122,73,49,47,0.9508196721311476,122,49,7.921330105894312,11.530094085147793,1.74026011860343,0.5489999180630861,7.08342362940058
79,step17__missingness_le_30__random_rowwise__r04,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,4,4,487,121,75,55,55,1.0,121,55,8.414025094823756,10.993265672129526,-4.0523379975349245,0.3232050929608411,7.720298817594616
79,step17__missingness_le_30__random_rowwise__r04,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,4,5,487,121,72,50,47,0.975206611570248,121,50,9.993728993561266,13.954754758585482,0.0883628738629361,0.4532856282900788,10.97983837543297
80,step17__missingness_le_30__random_rowwise__r05,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,5,1,486,122,74,52,51,0.9918032786885246,122,52,10.915890857316755,16.243312709612002,1.612431182434677,0.2593479180428428,11.061660996415204
80,step17__missingness_le_30__random_rowwise__r05,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,5,2,486,122,74,51,50,0.9918032786885246,122,51,7.715625625657448,10.336422155072276,-1.4037752400888748,0.5678671954444101,7.931381893413023
80,step17__missingness_le_30__random_rowwise__r05,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,5,3,486,122,74,53,52,0.9918032786885246,122,53,8.254639063472569,11.910461747183556,0.0303754970371954,0.4941406378056835,8.120537518210831
80,step17__missingness_le_30__random_rowwise__r05,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,5,4,487,121,75,52,52,1.0,121,52,8.594300634802165,11.817469467804823,-2.0906251544102585,0.3507793647696279,8.502179217520968
80,step17__missingness_le_30__random_rowwise__r05,missingness_le_30,Prospective features with <=30% missingness,meta_primary_source_id,missingness_le_30,39,random_rowwise,5,5,487,121,74,51,50,0.9834710743801652,121,51,8.670424622961397,12.981494655991046,-0.662873046190954,0.4868176595602757,7.663479086050976
81,step17__missingness_le_50__publication_grouped__r01,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,1,1,487,121,60,15,0,0.0,121,15,14.355141707728286,18.92717762287228,2.792367758390369,-0.0365091562676227,13.54262207069856
81,step17__missingness_le_50__publication_grouped__r01,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,1,2,486,122,60,15,0,0.0,122,15,12.323782313230929,15.80320770968818,6.899216224138065,0.054459345650461,10.993950702752723
81,step17__missingness_le_50__publication_grouped__r01,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,1,3,486,122,60,15,0,0.0,122,15,11.078079539514713,14.908152810771318,-2.2941575902468325,-0.0205040468853971,12.786158693748808
81,step17__missingness_le_50__publication_grouped__r01,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,1,4,487,121,60,15,0,0.0,121,15,13.785223366120851,20.56717243195926,3.522250566410126,-0.1946878513340755,12.057515350374134
81,step17__missingness_le_50__publication_grouped__r01,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,1,5,486,122,60,15,0,0.0,122,15,11.872340001130915,14.960903798640434,-1.582366159863824,-0.0506182236090415,11.490071861290408
82,step17__missingness_le_50__publication_grouped__r02,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,2,1,486,122,59,16,0,0.0,122,16,11.785854240748,14.422566814153637,-2.6996169897230398,0.0002570353174184,11.253563953016291
82,step17__missingness_le_50__publication_grouped__r02,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,2,2,487,121,60,15,0,0.0,121,15,11.698398040643273,15.42276118315119,2.7624724751254828,0.1516776785884839,9.583215749411044
82,step17__missingness_le_50__publication_grouped__r02,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,2,3,486,122,61,14,0,0.0,122,14,11.955981070425173,16.29549372933529,-0.2309929004180359,0.0880671167677586,13.5232135301262
82,step17__missingness_le_50__publication_grouped__r02,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,2,4,487,121,60,15,0,0.0,121,15,13.90865542056304,17.56974347263419,2.191557851744652,-0.0992111867420457,15.0517305758369
82,step17__missingness_le_50__publication_grouped__r02,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,2,5,486,122,60,15,0,0.0,122,15,14.524411458008997,21.152690962913265,6.803397975056298,-0.2737354353963126,12.498039982886867
83,step17__missingness_le_50__publication_grouped__r03,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,3,1,486,122,60,15,0,0.0,122,15,11.634046021821275,15.369403017232877,1.7553630817585557,-0.1552826986403952,12.523289188892788
83,step17__missingness_le_50__publication_grouped__r03,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,3,2,487,121,60,15,0,0.0,121,15,13.821531980718438,20.409222793464235,5.251173537374695,-0.2068807173790199,11.080834309574136
83,step17__missingness_le_50__publication_grouped__r03,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,3,3,487,121,60,15,0,0.0,121,15,13.114165837239124,16.710512097616235,5.227184540391876,0.0837054578977252,10.735804305437464
83,step17__missingness_le_50__publication_grouped__r03,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,3,4,486,122,60,15,0,0.0,122,15,14.293017996191756,18.7364294278489,-1.0237824612348012,0.0084514329033396,13.713163106631464
83,step17__missingness_le_50__publication_grouped__r03,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,3,5,486,122,60,15,0,0.0,122,15,9.4847328835951,12.546153093144207,-1.5528008912363465,0.1894706302061569,11.291987376037488
84,step17__missingness_le_50__publication_grouped__r04,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,4,1,486,122,59,16,0,0.0,122,16,13.57220758187663,17.138715281081357,8.019436026779598,-0.0515219989283117,12.955242080030208
84,step17__missingness_le_50__publication_grouped__r04,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,4,2,486,122,61,14,0,0.0,122,14,13.909595679720066,20.942450384948884,2.1062938042797947,-0.09160386430198,12.63327601574254
84,step17__missingness_le_50__publication_grouped__r04,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,4,3,487,121,60,15,0,0.0,121,15,13.685572800702264,18.31442748867637,2.4241020464100584,-0.0469948767507604,11.829794166733846
84,step17__missingness_le_50__publication_grouped__r04,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,4,4,486,122,60,15,0,0.0,122,15,11.582551636799405,14.146292212209763,-1.4599967427851095,0.0203043086941997,11.644008765282232
84,step17__missingness_le_50__publication_grouped__r04,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,4,5,487,121,60,15,0,0.0,121,15,10.520922930160191,13.53213346826636,-1.361549857209105,-0.0334184255016885,10.70101958275941
85,step17__missingness_le_50__publication_grouped__r05,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,5,1,486,122,59,16,0,0.0,122,16,12.172076847183876,14.298501595489515,-4.872507662456153,-0.1420979675922991,12.354034375228611
85,step17__missingness_le_50__publication_grouped__r05,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,5,2,487,121,60,15,0,0.0,121,15,13.474929178949257,16.95988748561733,2.13898042992708,0.0593193436434803,12.915342758891338
85,step17__missingness_le_50__publication_grouped__r05,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,5,3,487,121,60,15,0,0.0,121,15,14.949083896578545,21.442405347157,5.1701085905408215,-0.097439378647457,14.091584158832644
85,step17__missingness_le_50__publication_grouped__r05,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,5,4,486,122,60,15,0,0.0,122,15,12.781449387508934,17.375652255465013,6.630167030599762,-0.0432629742364583,12.952869107647835
85,step17__missingness_le_50__publication_grouped__r05,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,publication_grouped,5,5,486,122,61,14,0,0.0,122,14,9.375368682136855,12.771013903934472,-1.989816253840396,0.1024024438982273,8.093424930989036
86,step17__missingness_le_50__random_rowwise__r01,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,1,1,486,122,75,53,53,1.0,122,53,8.158982964750479,12.47999849743998,-0.328021824808494,0.3828720779171385,7.614556289013266
86,step17__missingness_le_50__random_rowwise__r01,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,1,2,486,122,75,52,52,1.0,122,52,8.712323526225273,12.758871014116387,0.0020422085137579,0.4807854611779875,8.693116275171706
86,step17__missingness_le_50__random_rowwise__r01,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,1,3,486,122,74,57,56,0.9918032786885246,122,57,8.8664587922275,13.157260051884244,-1.3688080671359404,0.38506640746473,9.40799443145907
86,step17__missingness_le_50__random_rowwise__r01,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,1,4,487,121,74,52,51,0.9917355371900828,121,52,6.458350102952242,9.249804180283691,-0.6120708891756412,0.6828970406050239,7.3423529189551475
86,step17__missingness_le_50__random_rowwise__r01,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,1,5,487,121,73,51,49,0.9669421487603306,121,51,8.33383960754697,12.053546489725315,1.2064891909753033,0.5488160641869412,7.528325757589385
87,step17__missingness_le_50__random_rowwise__r02,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,2,1,486,122,73,57,55,0.9672131147540984,122,57,8.828623358722293,13.02303096797336,-2.237212845473889,0.3437636989803123,8.294576084232235
87,step17__missingness_le_50__random_rowwise__r02,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,2,2,486,122,75,51,51,1.0,122,51,8.201484670443362,11.743557264793472,0.4946081986088693,0.6064932523581703,8.82145316767301
87,step17__missingness_le_50__random_rowwise__r02,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,2,3,486,122,75,52,52,1.0,122,52,7.775855799842785,11.44577321594448,-2.555895594775313,0.4013962449634616,7.802341392498506
87,step17__missingness_le_50__random_rowwise__r02,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,2,4,487,121,74,51,50,0.9917355371900828,121,51,8.272262604596184,12.819139129751754,1.4206803445012948,0.4478377739303265,8.996439867758045
87,step17__missingness_le_50__random_rowwise__r02,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,2,5,487,121,74,54,53,0.9917355371900828,121,54,8.514210037679222,12.860572999458874,0.8765015311518335,0.4534394852751899,8.734701535106264
88,step17__missingness_le_50__random_rowwise__r03,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,3,1,486,122,74,53,52,0.9836065573770492,122,53,8.963780814113663,13.179238982702934,0.9658328919839928,0.5461831877441363,8.690542917399998
88,step17__missingness_le_50__random_rowwise__r03,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,3,2,486,122,73,54,52,0.9754098360655736,122,54,8.130787543702024,11.524148454639036,-0.6963937619688154,0.5158612170169703,8.008919544822945
88,step17__missingness_le_50__random_rowwise__r03,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,3,3,486,122,74,56,55,0.9836065573770492,122,56,8.288722693054627,13.290755053692152,0.2121296191863983,0.3239588976272569,7.683456382771498
88,step17__missingness_le_50__random_rowwise__r03,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,3,4,487,121,75,48,48,1.0,121,48,6.871163213284838,10.41245837814988,0.2339574661635393,0.6467183184940147,7.451952710051625
88,step17__missingness_le_50__random_rowwise__r03,missingness_le_50,Prospective features with <=50% missingness,meta_primary_source_id,missingness_le_50,41,random_rowwise,3,5,487,121,73,55,53,0.9834710743801652,121,55,8.144595560780242,11.725257743254897,-2.277815649960377,0.3500032578440336,9.764496190215135
