scenario_key,scenario_label,source_column,feature_mode,validation_design,repeat,analysis_source_id,source_rows,source_mae,source_mse,source_bias,source_rmse
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1016/j.biomaterials.2015.05.031,6,12.159854680134684,279.22136926047096,9.023837034985673,16.70991829005968
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1016/j.biomaterials.2016.07.038,9,6.812955181567356,82.11547726569216,5.196839051688984,9.061759060231747
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1016/j.jmbbm.2017.12.018,3,15.09178468466719,229.57611936543708,-15.09178468466719,15.151769512681913
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1016/j.mtbio.2020.100078,5,21.645385815295878,472.31483312134924,-21.645385815295878,21.732805459060025
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1021/acs.biomac.5b00188,2,4.340395085978855,35.04401181658912,4.025541244876237,5.919798291883695
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1021/acs.biomac.9b01204,12,10.281942394457428,130.63579810365053,9.618248055694357,11.429601834869425
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1021/acsami.7b04216,3,18.055941993870352,326.5760432762717,-18.055941993870352,18.071415087819542
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1021/acsami.7b16059,12,10.671689018427552,145.87514959080104,0.3724770963681913,12.077878521942546
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1021/acsami.9b09782,6,5.916666666666669,52.50361870597383,2.501778664021176,7.245938083227998
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1021/acsbiomaterials.9b00167,12,12.650045069344236,190.8657662817428,-9.238828563812726,13.815417702036475
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1038/s41598-017-17286-1,2,8.039662978040475,65.64118705047466,-8.039662978040475,8.1019248978545
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1038/s41598-018-26407-3,20,6.494897184889169,51.90010672342955,-6.494897184889169,7.204172868791361
