dataset,target_key,target_label,unit,feature_set,validation_design,model_variant,model_display_name,meta_primary_source_id,repeat_count,source_rows,source_mae,source_rmse,source_bias,source_seen_fraction
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/8/4/045002,5,4,6.788927881347952,7.789665145910794,5.950963095180427,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/8/4/045005,5,1,7.20272198582847,7.20272198582847,-7.20272198582847,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/aa7b1d,5,8,8.75574453614438,9.15581001879128,-8.75574453614438,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/aacd30,5,6,10.84011124174381,11.542328448167641,-10.84011124174381,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab0692,5,4,12.656618230443536,16.068592695069405,-10.469609585277942,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab15cb,5,6,17.619598399224962,18.06646685470904,-17.619598399224962,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab19fd,5,8,10.859661038237096,15.196877801047446,9.3192661567659,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab2622,5,9,4.3811095839257685,5.288615649382932,-4.369385846926145,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab38ef,5,1,11.813615985176588,11.813615985176588,-11.813615985176588,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab7553,5,4,10.55662796814055,12.435660537716023,10.55662796814055,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/abc39b,5,14,8.554189658093469,9.936429525991564,7.399084122711588,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/biores.2013.0031,5,4,21.556840192220513,21.615961299149177,-21.556840192220513,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/ten.a.2007.0004,5,21,21.588697941555694,23.77668730582257,20.91829491175688,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/ten.a.2007.0158,5,9,7.256260842017444,9.237437189177836,-0.5502162219333491,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/ten.tec.2007.0392,5,6,4.55267018965911,4.78435706396485,-4.498504199420952,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/ten.tec.2015.0307,5,10,4.152371726713154,4.826107251755685,-1.776552562716588,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1115/1.3128729,5,4,7.10372270964493,8.865383053843576,6.333233021565951,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1115/1.4024575,5,30,19.05034584887479,22.559149089735115,11.078531227160408,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.1115/1.4043960,5,2,7.986414992525999,8.059794866631869,-7.986414992525999,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.18063/ijb.v5i2.2.204,5,19,21.959893676532214,24.232843459658568,21.865671378239867,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.18063/ijb.v6i1.250,5,2,23.63270677878917,23.635208020056744,23.63270677878917,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.3390/ma13194237,5,3,16.05114778818281,16.062839705968074,-16.05114778818281,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,matched_fixed_rf,Matched fixed Random Forest,doi:10.3390/polym12102346,5,2,4.497200415328505,4.590796039752882,-4.497200415328505,0.0
