dataset,target_key,target_label,unit,feature_set,validation_design,repeat,model_variant,model_display_name,meta_primary_source_id,source_rows,source_mae,source_mse,source_bias,source_seen_fraction,source_rmse
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5082/6/2/024105,9,7.541540717248755,77.05890180359623,-3.021195596778608,0.0,8.778319987537264
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5082/6/3/035001,4,20.923728150622523,591.7881056199989,-13.00657350068913,0.0,24.32669532879464
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/7/4/044101,3,20.6747410608065,483.2531149739566,-0.4172863265592864,0.0,21.98301878664431
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/7/4/044102,10,7.780243883727375,113.52236644459693,2.9364201773411382,0.0,10.654687533879017
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/7/4/045012,11,7.379059901008068,93.99551459895956,-2.029000417427673,0.0,9.695128395176598
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/8/3/035020,14,36.95297880179345,2188.1960505769475,36.132158522126026,0.0,46.77815783650472
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/8/4/045001,4,10.152876812169325,180.77080157400974,9.833331462241489,0.0,13.445103256353583
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/8/4/045002,4,4.079649599055596,27.54338062048242,1.2331673084295893,0.0,5.248178790826626
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/8/4/045005,1,7.151926494709031,51.150052585721,-7.151926494709031,0.0,7.151926494709031
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/aa7b1d,8,9.38472260505206,102.43545621733469,-9.38472260505206,0.0,10.12104027347657
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/aacd30,6,9.70824449889619,119.72933768345185,-9.70824449889619,0.0,10.942090188051452
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab0692,4,11.865000000000002,222.84689781839467,-8.733367735412799,0.0,14.928057402702962
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab15cb,6,26.32799578816611,701.3598471123091,-26.32799578816611,0.0,26.48319933679292
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab19fd,8,10.110666591094091,211.04399027110833,8.556215794622034,0.0,14.527353174997444
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab2622,9,4.203769978980747,24.979679398818806,-4.203769978980747,0.0,4.997967526787145
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab38ef,1,12.80825966477967,164.0515156404218,-12.80825966477967,0.0,12.80825966477967
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab7553,4,11.72636373391306,182.02036022502386,11.72636373391306,0.0,13.491492142273362
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/abc39b,14,10.317046599403463,138.5046632169312,10.032638709784042,0.0,11.768800415375019
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/biores.2013.0031,4,22.976145292338394,529.5757326038299,-22.976145292338394,0.0,23.012512522621904
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/ten.a.2007.0004,21,18.8072680370027,418.5898751132084,17.619492932671406,0.0,20.459469081899666
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/ten.a.2007.0158,9,6.4317052821856935,99.23280195322903,-4.231884300979683,0.0,9.961566239965933
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/ten.tec.2007.0392,6,4.784315363355766,24.64668409324398,-4.784315363355766,0.0,4.96454268722145
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/ten.tec.2015.0307,10,5.518461385984374,37.16890699476963,-4.435117534280515,0.0,6.096630790425941
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1115/1.3128729,4,6.2715459370490585,74.722584095833,6.2715459370490585,0.0,8.644222584815422
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1115/1.4024575,30,18.040452642175733,446.0868469371538,8.391225740460179,0.0,21.12076814268728
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1115/1.4043960,2,7.78492876803751,62.311059074962465,-7.78492876803751,0.0,7.893735432288218
