global_task_number,task_id,dataset,target_key,target_label,unit,feature_set,validation_design,repeat,outer_fold,model_variant,model_display_name,method_key,outer_training_rows,outer_test_rows,outer_training_publications,outer_test_publications,source_overlap_count,prediction_rows,publication_count,mae,rmse,bias,r2,macro_publication_mae,source_seen_fraction,oob_nonfinite_count,residual_fixed_intercept,between_source_variance_raw,between_source_variance,residual_variance,residual_random_intercept_icc,minimum_shrinkage,mean_shrinkage,maximum_shrinkage,weighted_random_effect_mean
54,filament_diameter__prospective_design__publication_grouped__r01__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,1,4,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,42,12,0,57,12,299.45047687131864,368.48889409029726,-81.91605494576397,-0.3128974292319353,243.271607716177,0.0,0,5.886803870895173,4482.344324283802,4482.344324283802,28280.412751504744,0.1368121832333892,0.1368121832333892,0.3961437196132349,0.8262348157645008,3.878508382969979e-16
54,filament_diameter__prospective_design__publication_grouped__r01__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,1,4,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,42,12,0,57,12,298.24729412025056,367.2250972210619,-76.02925107486881,-0.3039072514092105,242.59883474319145,0.0,0,5.886803870895173,4482.344324283802,4482.344324283802,28280.412751504744,0.1368121832333892,0.1368121832333892,0.3961437196132349,0.8262348157645008,3.878508382969979e-16
54,filament_diameter__prospective_design__publication_grouped__r01__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,1,4,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,42,12,0,57,12,298.24729412025056,367.2250972210619,-76.02925107486881,-0.3039072514092105,242.59883474319145,0.0,0,5.886803870895173,4482.344324283802,4482.344324283802,28280.412751504744,0.1368121832333892,0.1368121832333892,0.3961437196132349,0.8262348157645008,3.878508382969979e-16
55,filament_diameter__prospective_design__publication_grouped__r01__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,1,5,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,160.39003811421728,262.33354067904804,-24.929658158525356,0.107674374206327,262.87227214670634,0.0,0,-2.6248518771149443,-1503.8353497271337,0.0,35632.74978707269,0.0,0.0,0.0,0.0,0.0
55,filament_diameter__prospective_design__publication_grouped__r01__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,1,5,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,273.2860932190655,335.08682945385544,116.76497914385112,-0.4558962921558271,305.2087295287362,0.0,0,-2.6248518771149443,-1503.8353497271337,0.0,35632.74978707269,0.0,0.0,0.0,0.0,0.0
55,filament_diameter__prospective_design__publication_grouped__r01__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,1,5,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,271.6568748125803,334.1812256417765,114.1401272667362,-0.448037531512256,304.36877692805945,0.0,0,-2.6248518771149443,-1503.8353497271337,0.0,35632.74978707269,0.0,0.0,0.0,0.0,0.0
55,filament_diameter__prospective_design__publication_grouped__r01__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,1,5,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,271.6568748125803,334.1812256417765,114.1401272667362,-0.448037531512256,304.36877692805945,0.0,0,-2.6248518771149443,-1503.8353497271337,0.0,35632.74978707269,0.0,0.0,0.0,0.0,0.0
56,filament_diameter__prospective_design__publication_grouped__r02__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,1,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,42,12,0,57,12,344.1368593486165,418.84192368631545,-201.2857209589863,0.0376362398501056,298.2864701260825,0.0,0,6.980185105451111,3609.654061529667,3609.654061529667,24519.52146684274,0.1283242040950969,0.1283242040950969,0.3807230428640538,0.8153777604821579,-9.696270957424949e-18
56,filament_diameter__prospective_design__publication_grouped__r02__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,1,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,42,12,0,57,12,334.66233110351294,398.3072375501641,-198.26673335560005,0.1296872116282843,296.0229437075082,0.0,0,6.980185105451111,3609.654061529667,3609.654061529667,24519.52146684274,0.1283242040950969,0.1283242040950969,0.3807230428640538,0.8153777604821579,-9.696270957424949e-18
56,filament_diameter__prospective_design__publication_grouped__r02__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,1,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,42,12,0,57,12,331.6008464081396,394.8790972826984,-191.2865482501489,0.1446039123386848,295.15042056932685,0.0,0,6.980185105451111,3609.654061529667,3609.654061529667,24519.52146684274,0.1283242040950969,0.1283242040950969,0.3807230428640538,0.8153777604821579,-9.696270957424949e-18
56,filament_diameter__prospective_design__publication_grouped__r02__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,1,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,42,12,0,57,12,331.6008464081396,394.8790972826984,-191.2865482501489,0.1446039123386848,295.15042056932685,0.0,0,6.980185105451111,3609.654061529667,3609.654061529667,24519.52146684274,0.1283242040950969,0.1283242040950969,0.3807230428640538,0.8153777604821579,-9.696270957424949e-18
57,filament_diameter__prospective_design__publication_grouped__r02__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,2,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,272.5654307196044,341.0147927504788,129.16526791453637,-0.1519454714902608,261.0613185877724,0.0,0,5.228811062017979,4716.597151789477,4716.597151789477,31512.90351523092,0.1301866452739433,0.1301866452739433,0.3773142098973238,0.8178558782221443,-4.654210059563975e-17
57,filament_diameter__prospective_design__publication_grouped__r02__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,2,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,273.570104759893,345.0955638754018,132.07796360873792,-0.1796800581152706,254.47394988607547,0.0,0,5.228811062017979,4716.597151789477,4716.597151789477,31512.90351523092,0.1301866452739433,0.1301866452739433,0.3773142098973238,0.8178558782221443,-4.654210059563975e-17
57,filament_diameter__prospective_design__publication_grouped__r02__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,2,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,276.04690999979624,347.1303935208442,137.30677467075586,-0.193632859805342,257.51616723124965,0.0,0,5.228811062017979,4716.597151789477,4716.597151789477,31512.90351523092,0.1301866452739433,0.1301866452739433,0.3773142098973238,0.8178558782221443,-4.654210059563975e-17
57,filament_diameter__prospective_design__publication_grouped__r02__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,2,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,276.04690999979624,347.1303935208442,137.30677467075586,-0.193632859805342,257.51616723124965,0.0,0,5.228811062017979,4716.597151789477,4716.597151789477,31512.90351523092,0.1301866452739433,0.1301866452739433,0.3773142098973238,0.8178558782221443,-4.654210059563975e-17
58,filament_diameter__prospective_design__publication_grouped__r02__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,3,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,386.7233084533762,543.1760593987035,-230.40245922615915,0.0646458745493252,329.6268862967925,0.0,0,1.9265644136285156,7157.3546111663845,7157.3546111663845,21178.038503466283,0.252594152557222,0.252594152557222,0.5524179489242584,0.9102240046985556,1.5514033531879916e-16
58,filament_diameter__prospective_design__publication_grouped__r02__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,3,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,390.46212769770455,543.8095519125402,-244.33389233047407,0.062462842517187,328.66351572986895,0.0,0,1.9265644136285156,7157.3546111663845,7157.3546111663845,21178.038503466283,0.252594152557222,0.252594152557222,0.5524179489242584,0.9102240046985556,1.5514033531879916e-16
58,filament_diameter__prospective_design__publication_grouped__r02__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,3,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,389.4819458030515,542.9466736593412,-242.4073279168456,0.0654357164053487,328.57594462015857,0.0,0,1.9265644136285156,7157.3546111663845,7157.3546111663845,21178.038503466283,0.252594152557222,0.252594152557222,0.5524179489242584,0.9102240046985556,1.5514033531879916e-16
58,filament_diameter__prospective_design__publication_grouped__r02__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,3,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,389.4819458030515,542.9466736593412,-242.4073279168456,0.0654357164053487,328.57594462015857,0.0,0,1.9265644136285156,7157.3546111663845,7157.3546111663845,21178.038503466283,0.252594152557222,0.252594152557222,0.5524179489242584,0.9102240046985556,1.5514033531879916e-16
59,filament_diameter__prospective_design__publication_grouped__r02__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,4,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,192.14393698707983,225.84002106605527,112.6558752973262,0.0659122608498201,189.63182611146453,0.0,0,1.5976005899946837,3522.419029091124,3522.419029091124,35998.16510538548,0.0891287187736243,0.0891287187736243,0.3019461828848626,0.6378516429543322,-9.66088807393119e-16
59,filament_diameter__prospective_design__publication_grouped__r02__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,4,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,183.7046325740503,214.63278702579072,106.78835449943604,0.156319541161879,196.6850615213345,0.0,0,1.5976005899946837,3522.419029091124,3522.419029091124,35998.16510538548,0.0891287187736243,0.0891287187736243,0.3019461828848626,0.6378516429543322,-9.66088807393119e-16
59,filament_diameter__prospective_design__publication_grouped__r02__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,4,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,184.8064260843915,215.432114296846,108.38595508943077,0.1500238344118094,197.26019773373253,0.0,0,1.5976005899946837,3522.419029091124,3522.419029091124,35998.16510538548,0.0891287187736243,0.0891287187736243,0.3019461828848626,0.6378516429543322,-9.66088807393119e-16
59,filament_diameter__prospective_design__publication_grouped__r02__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,4,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,184.8064260843915,215.432114296846,108.38595508943077,0.1500238344118094,197.26019773373253,0.0,0,1.5976005899946837,3522.419029091124,3522.419029091124,35998.16510538548,0.0891287187736243,0.0891287187736243,0.3019461828848626,0.6378516429543322,-9.66088807393119e-16
60,filament_diameter__prospective_design__publication_grouped__r02__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,5,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,44,10,0,57,10,306.32520110951174,361.88973375321285,-96.64773460727976,-0.0015345581935233,351.3956251602179,0.0,0,6.646101784227966,-1310.0088558373352,0.0,36313.47784420093,0.0,0.0,0.0,0.0,0.0
60,filament_diameter__prospective_design__publication_grouped__r02__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,5,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,44,10,0,57,10,241.3599046269724,333.5964160129625,6.710429944469708,0.1489478649299458,358.7916289019428,0.0,0,6.646101784227966,-1310.0088558373352,0.0,36313.47784420093,0.0,0.0,0.0,0.0,0.0
60,filament_diameter__prospective_design__publication_grouped__r02__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,5,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,44,10,0,57,10,239.8012588161465,333.7962490000055,13.356531728697696,0.147927954524476,359.7244715149744,0.0,0,6.646101784227966,-1310.0088558373352,0.0,36313.47784420093,0.0,0.0,0.0,0.0,0.0
60,filament_diameter__prospective_design__publication_grouped__r02__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,2,5,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,44,10,0,57,10,239.8012588161465,333.7962490000055,13.356531728697696,0.147927954524476,359.7244715149744,0.0,0,6.646101784227966,-1310.0088558373352,0.0,36313.47784420093,0.0,0.0,0.0,0.0,0.0
61,filament_diameter__prospective_design__publication_grouped__r03__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,1,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,44,10,0,57,10,356.56282990220853,410.7055818604425,46.93606221400784,0.1880514424352054,382.5169728857318,0.0,0,2.1469283986039582,-753.5626885949325,0.0,37248.7930938956,0.0,0.0,0.0,0.0,0.0
61,filament_diameter__prospective_design__publication_grouped__r03__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,1,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,44,10,0,57,10,324.261904662492,387.9974002334704,36.66841774045864,0.2753556086551038,341.6661055965898,0.0,0,2.1469283986039582,-753.5626885949325,0.0,37248.7930938956,0.0,0.0,0.0,0.0,0.0
61,filament_diameter__prospective_design__publication_grouped__r03__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,1,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,44,10,0,57,10,324.5255625360048,388.20618339258624,38.81534613906256,0.2745755299688002,342.31018411617094,0.0,0,2.1469283986039582,-753.5626885949325,0.0,37248.7930938956,0.0,0.0,0.0,0.0,0.0
61,filament_diameter__prospective_design__publication_grouped__r03__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,1,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,44,10,0,57,10,324.5255625360048,388.20618339258624,38.81534613906256,0.2745755299688002,342.31018411617094,0.0,0,2.1469283986039582,-753.5626885949325,0.0,37248.7930938956,0.0,0.0,0.0,0.0,0.0
62,filament_diameter__prospective_design__publication_grouped__r03__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,2,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,301.65385412057856,359.0018857467462,11.341141945558345,-0.4056735299064533,309.26330502353454,0.0,0,2.5711568086097936,2484.9302277712145,2484.9302277712145,33175.08642643267,0.0696839334616034,0.0696839334616034,0.2476006525367008,0.6920333772522078,-5.740192406795569e-16
62,filament_diameter__prospective_design__publication_grouped__r03__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,2,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,294.05310297266385,358.3558566726831,0.1857886031836818,-0.4006190222278913,313.140208668517,0.0,0,2.5711568086097936,2484.9302277712145,2484.9302277712145,33175.08642643267,0.0696839334616034,0.0696839334616034,0.2476006525367008,0.6920333772522078,-5.740192406795569e-16
62,filament_diameter__prospective_design__publication_grouped__r03__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,2,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,293.82756290173324,358.3664133846965,2.756945411793465,-0.4007015443866353,312.61039453825805,0.0,0,2.5711568086097936,2484.9302277712145,2484.9302277712145,33175.08642643267,0.0696839334616034,0.0696839334616034,0.2476006525367008,0.6920333772522078,-5.740192406795569e-16
62,filament_diameter__prospective_design__publication_grouped__r03__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,2,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,293.82756290173324,358.3664133846965,2.756945411793465,-0.4007015443866353,312.61039453825805,0.0,0,2.5711568086097936,2484.9302277712145,2484.9302277712145,33175.08642643267,0.0696839334616034,0.0696839334616034,0.2476006525367008,0.6920333772522078,-5.740192406795569e-16
63,filament_diameter__prospective_design__publication_grouped__r03__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,3,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,42,12,0,57,12,277.1254548021393,332.6899032041888,-96.45885711828144,0.3409054860848471,248.87370655551496,0.0,0,4.031289564980797,6186.397885774052,6186.397885774052,25688.20863512925,0.1940854668030811,0.1940854668030811,0.4864206779690797,0.8784163622672768,-2.109908560335669e-15
63,filament_diameter__prospective_design__publication_grouped__r03__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,3,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,42,12,0,57,12,277.8741194410445,340.1861767210128,-100.92624876182136,0.3108690106827428,235.1437403255626,0.0,0,4.031289564980797,6186.397885774052,6186.397885774052,25688.20863512925,0.1940854668030811,0.1940854668030811,0.4864206779690797,0.8784163622672768,-2.109908560335669e-15
63,filament_diameter__prospective_design__publication_grouped__r03__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,3,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,42,12,0,57,12,276.6718050093836,339.0120355690701,-96.89495919684052,0.3156178262093067,235.98359231826703,0.0,0,4.031289564980797,6186.397885774052,6186.397885774052,25688.20863512925,0.1940854668030811,0.1940854668030811,0.4864206779690797,0.8784163622672768,-2.109908560335669e-15
63,filament_diameter__prospective_design__publication_grouped__r03__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,3,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,42,12,0,57,12,276.6718050093836,339.0120355690701,-96.89495919684052,0.3156178262093067,235.98359231826703,0.0,0,4.031289564980797,6186.397885774052,6186.397885774052,25688.20863512925,0.1940854668030811,0.1940854668030811,0.4864206779690797,0.8784163622672768,-2.109908560335669e-15
64,filament_diameter__prospective_design__publication_grouped__r03__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,4,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,233.99598463045203,288.19980504394675,152.8636206611501,0.0072486314453097,254.2005898533921,0.0,0,5.984258079011058,3163.105331015259,3163.105331015259,33751.55434092579,0.0856869698684922,0.0856869698684922,0.293806117247935,0.627825523492269,-6.31074140313247e-16
64,filament_diameter__prospective_design__publication_grouped__r03__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,4,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,219.06680989410577,262.4904273531857,129.32256874454202,0.1764687780402914,244.60740310707143,0.0,0,5.984258079011058,3163.105331015259,3163.105331015259,33751.55434092579,0.0856869698684922,0.0856869698684922,0.293806117247935,0.627825523492269,-6.31074140313247e-16
64,filament_diameter__prospective_design__publication_grouped__r03__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,4,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,223.60659188507967,265.4898021590099,135.3068268235531,0.157540917446272,249.15543924711992,0.0,0,5.984258079011058,3163.105331015259,3163.105331015259,33751.55434092579,0.0856869698684922,0.0856869698684922,0.293806117247935,0.627825523492269,-6.31074140313247e-16
64,filament_diameter__prospective_design__publication_grouped__r03__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,4,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,228,58,44,10,0,58,10,223.60659188507967,265.4898021590099,135.3068268235531,0.157540917446272,249.15543924711992,0.0,0,5.984258079011058,3163.105331015259,3163.105331015259,33751.55434092579,0.0856869698684922,0.0856869698684922,0.293806117247935,0.627825523492269,-6.31074140313247e-16
65,filament_diameter__prospective_design__publication_grouped__r03__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,5,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,356.0013512530772,498.0747628272972,-259.18200686073965,0.0446471221529585,317.8051450886604,0.0,0,1.3967874665379316,6884.537121490183,6884.537121490183,19879.538862271984,0.2572305177158759,0.2572305177158759,0.5576858105223196,0.9121989198089592,9.61870078976555e-16
65,filament_diameter__prospective_design__publication_grouped__r03__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,5,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,357.5380660423248,501.7256612744329,-269.7715381253876,0.0305902785781286,308.46646955077017,0.0,0,1.3967874665379316,6884.537121490183,6884.537121490183,19879.538862271984,0.2572305177158759,0.2572305177158759,0.5576858105223196,0.9121989198089592,9.61870078976555e-16
65,filament_diameter__prospective_design__publication_grouped__r03__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,5,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,356.6313794412388,500.9760105932512,-268.3747506588496,0.0334849909784822,308.14901785382966,0.0,0,1.3967874665379316,6884.537121490183,6884.537121490183,19879.538862271984,0.2572305177158759,0.2572305177158759,0.5576858105223196,0.9121989198089592,9.61870078976555e-16
65,filament_diameter__prospective_design__publication_grouped__r03__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,3,5,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,356.6313794412388,500.9760105932512,-268.3747506588496,0.0334849909784822,308.14901785382966,0.0,0,1.3967874665379316,6884.537121490183,6884.537121490183,19879.538862271984,0.2572305177158759,0.2572305177158759,0.5576858105223196,0.9121989198089592,9.61870078976555e-16
66,filament_diameter__prospective_design__publication_grouped__r04__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,1,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,313.327353238755,348.6358708266394,-92.71294178539128,0.2678144276409094,302.9250708197096,0.0,0,5.36623952090748,3197.074324660416,3197.074324660416,34307.14788559374,0.0852457173151638,0.0852457173151638,0.2854493496236802,0.7365434506661295,-1.512618269358292e-16
66,filament_diameter__prospective_design__publication_grouped__r04__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,1,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,316.7202354221564,356.59207620429544,-103.90288997202263,0.2340147523532759,307.214739018546,0.0,0,5.36623952090748,3197.074324660416,3197.074324660416,34307.14788559374,0.0852457173151638,0.0852457173151638,0.2854493496236802,0.7365434506661295,-1.512618269358292e-16
66,filament_diameter__prospective_design__publication_grouped__r04__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,1,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,315.3080671271807,355.0655851378405,-98.53665045111518,0.2405587393024716,308.43433890966134,0.0,0,5.36623952090748,3197.074324660416,3197.074324660416,34307.14788559374,0.0852457173151638,0.0852457173151638,0.2854493496236802,0.7365434506661295,-1.512618269358292e-16
66,filament_diameter__prospective_design__publication_grouped__r04__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,1,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,315.3080671271807,355.0655851378405,-98.53665045111518,0.2405587393024716,308.43433890966134,0.0,0,5.36623952090748,3197.074324660416,3197.074324660416,34307.14788559374,0.0852457173151638,0.0852457173151638,0.2854493496236802,0.7365434506661295,-1.512618269358292e-16
67,filament_diameter__prospective_design__publication_grouped__r04__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,2,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,271.439441346802,377.5349669753486,-7.04451660700858,-0.0923857701157346,348.2270054260308,0.0,0,2.129747628916585,-1617.5893117058897,0.0,32330.543361815675,0.0,0.0,0.0,0.0,0.0
67,filament_diameter__prospective_design__publication_grouped__r04__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,2,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,272.3240123875444,376.780044848583,-13.017232818100307,-0.0880214502188703,344.8791663274108,0.0,0,2.129747628916585,-1617.5893117058897,0.0,32330.543361815675,0.0,0.0,0.0,0.0,0.0
67,filament_diameter__prospective_design__publication_grouped__r04__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,2,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,272.5108323549932,376.7124781310068,-10.88748518918374,-0.0876312626410815,345.266393169032,0.0,0,2.129747628916585,-1617.5893117058897,0.0,32330.543361815675,0.0,0.0,0.0,0.0,0.0
67,filament_diameter__prospective_design__publication_grouped__r04__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,publication_grouped,4,2,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,43,11,0,57,11,272.5108323549932,376.7124781310068,-10.88748518918374,-0.0876312626410815,345.266393169032,0.0,0,2.129747628916585,-1617.5893117058897,0.0,32330.543361815675,0.0,0.0,0.0,0.0,0.0
