dataset,target_key,feature_set,model_variant,task_id,observed_feature_count,minimum_task_rank,maximum_task_rank,task_rank_sum,minimum_task_importance,maximum_task_importance,original_feature_count,expected_rank_sum,feature_count_matches_inventory,minimum_rank_valid,maximum_rank_valid,rank_sum_valid
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r05__f02,38,1.0,37.0,741.0,0.0,186.4961788593322,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r05__f03,38,1.0,36.5,741.0,0.0,188.47548845576927,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r05__f04,38,1.0,37.5,741.0,0.0,141.82892597640435,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,matched_fixed_rf,step16__filament_diameter__prospective_design__publication_grouped__r05__f05,38,1.0,35.5,741.0,0.0,152.30966850320257,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r01__f01,38,1.0,35.0,741.0,0.0,69.09980369316874,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r01__f02,38,1.0,35.0,741.0,0.0,132.3694559899782,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r01__f03,38,1.0,36.0,741.0,0.0,152.83192874360304,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r01__f04,38,1.0,38.0,741.0,0.0,173.99432263614293,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r01__f05,38,1.0,38.0,741.0,0.0,103.19501738308504,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r02__f01,38,1.0,35.5,741.0,0.0,199.7485396637043,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r02__f02,38,1.0,37.0,741.0,0.0,137.5813432850405,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r02__f03,38,1.0,35.5,741.0,0.0,137.8135129632553,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r02__f04,38,1.0,36.5,741.0,0.0,202.85029602705265,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r02__f05,38,1.0,38.0,741.0,0.0,85.69720140318395,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r03__f01,38,1.0,38.0,741.0,0.0,78.9367367272035,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r03__f02,38,1.0,37.0,741.0,0.0,169.27660947356054,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r03__f03,38,1.0,38.0,741.0,0.0,190.7643709350501,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r03__f04,38,1.0,37.5,741.0,0.0,163.66617346479092,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r03__f05,38,1.0,37.0,741.0,0.0,176.0309182219757,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r04__f01,38,1.0,34.5,741.0,0.0,155.62847413881187,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r04__f02,38,1.0,38.0,741.0,0.0,169.5964411386187,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r04__f03,38,1.0,35.5,741.0,0.0,64.54375877424988,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r04__f04,38,1.0,35.5,741.0,0.0,199.41325756370097,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r04__f05,38,1.0,35.5,741.0,0.0,149.6153801809668,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r05__f01,38,1.0,35.0,741.0,0.0,169.3919168895131,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r05__f02,38,1.0,37.5,741.0,0.0,89.43722342161342,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r05__f03,38,1.0,37.5,741.0,0.0,193.36738943715736,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r05__f04,38,1.0,36.0,741.0,0.0,55.27292116213878,38,741.0,True,True,True,True
filament_diameter,filament_diameter,prospective_design,tuned_rf_reference,step16__filament_diameter__prospective_design__publication_grouped__r05__f05,38,1.0,37.0,741.0,0.0,159.54112562331707,38,741.0,True,True,True,True
