dataset,target_family,target_key,target_column,target_label,unit,feature_set,validation_design,model_key,meta_primary_source_id,repeat_count,source_rows,source_mae,source_rmse,source_bias,source_true_mean,source_predicted_mean
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:duin 2019,5,2,0.7639657563556963,0.7699187692854561,0.7639657563556963,1.0032321428571427,1.7671978992128392
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:fedorovich dhe22 tissueeng 2008,5,5,0.21194456869066464,0.2129217827901159,-0.21194456869066464,2.057767369242779,1.8458228005521142
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:fisch zenobi wong biofab 2021,5,4,0.858185795001558,0.8666253339545694,-0.858185795001558,2.5946463414634144,1.7364605464618563
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:gantumar sakai,5,2,5.321565671593242,5.381231847366419,-5.321565671593242,7.0768095238095245,1.7552438522162823
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:gao cho advfuncmat 2017,5,4,0.8532235006735169,0.8564461326129326,0.8532235006735169,0.9211955538809345,1.7744190545544511
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:gao ma biomat 2015,5,1,1.155248684518512,1.155248684518512,1.155248684518512,0.58135,1.736598684518512
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:giuseppe 2018,5,3,0.26306811773429567,0.28465919462033223,0.26306811773429567,1.4927536231884055,1.7558217409227015
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:idaszek swieszkowski biofab 2019,5,3,2.07924848093727,2.0823084925292124,2.07924848093727,0.7489294871794873,2.828177968116757
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:jia khademhosseini biomat 2016,5,9,0.20840769606697288,0.22594103117828546,0.11294005890296385,1.6375456053067996,1.7504856642097633
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:kang jin small 2020,5,12,0.8489337553459413,0.9919943304329873,-0.8489337553459413,2.5405463333333334,1.6916125779873918
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:kilian ahlfeld akkineni bioprint 2020,5,12,0.5889563949086708,0.6804762573353935,0.3422875046395925,1.4072758130081302,1.7495633176477223
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:kolan leu bioprintamer 2019,5,6,1.3310517410606388,1.4059709001969216,-1.3310517410606388,3.064138617886179,1.7330868768255399
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:kolesky lewis advmat 2014,5,4,0.6796875,0.6861480729568903,-0.04375549092441432,1.8346125,1.790857009075586
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:kosik koziol swieszkowski biofab 2019,5,6,1.1748039680517106,1.1920476035128043,1.1748039680517106,0.58378,1.7585839680517104
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:li fu scirep 2018,5,8,0.23200840401617331,0.28429235897738314,-0.0407046899334596,1.8306496323529413,1.7899449424194818
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:li li acsapplmatinterf 2017,5,2,0.38357575458483784,0.3895339732874512,0.38357575458483784,1.41424,1.7978157545848379
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:li xu 3biotech 2018,5,3,1.0813228805960464,1.0929831503837573,1.0813228805960464,0.703448717948718,1.7847715985447643
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:li zhou addman 2021,5,4,0.5742183715106941,0.6181608028083637,-0.32512144302138807,2.0531953,1.728073856978612
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:lim levato advhealthmat 2020,5,4,0.6522276025068464,0.6791177688174963,0.6522276025068464,1.0419436201780417,1.6941712226848882
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:liu zhang advhealthmat 2017,5,3,1.2773564463703229,1.2797610719952295,-1.2773564463703229,3.0053968253968257,1.7280403790265026
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:markstedt mantas biomacromol 2015,5,2,0.37491433333333324,0.4095189618147372,-0.13183754232752737,1.8547809999999998,1.7229434576724727
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:mistry yang biomacromolj 2018,5,30,0.8934418481711619,0.8934418481711619,0.8934418481711619,0.9523809523809523,1.8458228005521142
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:moncal ozbolat jmatscimatmed 2019,5,1,0.43765503883481915,0.43765503883481915,0.43765503883481915,1.370919881305638,1.8085749201404575
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:mondal singh scirep 2019,5,4,0.7568744719224964,0.7848974582241418,0.7568744719224964,0.9877542372881356,1.7446287092106316
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:ning chen biofab 2018,5,6,0.22005886440335973,0.23063982496342494,0.2168223151619256,1.5045166666666667,1.7213389818285922
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:ojansivu mustafa biofab 2019,5,6,0.6431383473957024,0.6621014233201022,0.6431383473957024,1.369686274509804,2.0128246219055064
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:othman 2020,5,1,0.31132886249905345,0.31132886249905345,0.31132886249905345,1.5,1.8113288624990536
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:ouyang 2015,5,3,0.1238690708698063,0.12386907086980596,0.11755969754339166,1.6599999999999997,1.7775596975433916
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:ouyang 2016,5,11,0.2835896489499562,0.28358964894995614,-0.2835896489499562,2.0,1.716410351050044
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:ouyang burdick advmat 2017,5,10,0.22583809575391872,0.28647086843138403,0.06274869102883676,1.6853827893175073,1.7481314803463441
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:sakai nagasuna mattodbio 2020,5,1,0.08983421584804177,0.08983421584804131,-0.06583384195651132,1.818181818181818,1.7523479762253065
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:sanz garcia escobedo lucea polymers 2020,5,2,0.15251847239130997,0.15251847239130992,0.15251847239130997,1.6,1.7525184723913099
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:shim cho jmicromechmicroeng 2012,5,4,0.9219728372101444,0.969450340903322,-0.21651567442028896,1.9005100000000001,1.683994325579711
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:shin burdick actabiomat 2019,5,8,0.6453323614735995,0.7487493550352062,0.03746267852926976,1.649348405964777,1.6868110844940467
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:soliman lim advhealthmat 2020,5,4,0.8313010570291851,0.8353423152482409,0.8313010570291851,0.9189910979228486,1.7502921549520338
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:soltan chen acsbiomat 2019,5,9,3.350611090915918,3.4949120882206133,-3.350611090915918,4.9642169312169315,1.6136058403010132
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:tigner alge biomacromol 2020,5,12,0.21422455249211927,0.2555795040550516,0.09120966626883738,1.6375743834526653,1.7287840497215026
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:yang zhao matsciengc 2018,5,6,1.8656389687724453,2.0436353173345703,-1.8656389687724453,3.57050717948718,1.7048682107147346
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:yao 2019,5,1,1.1471119489300636,1.1471119489300636,-1.1471119489300636,2.861764705882353,1.7146527569522896
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:yin suo appmatint 2018,5,9,0.6065185392173461,0.6835790128623127,-0.6015138222097439,2.277760683760684,1.6762468615509398
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:yu ozbolat jbiomecheng 2013,5,18,0.7666841445843062,0.7671914660748869,0.7666841445843062,0.9936615312791783,1.7603456758634846
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:zhang ozbolat biomatsci 2015,5,3,0.35573051811109785,0.37482852240538095,0.35573051811109785,1.3566913580246913,1.7124218761357894
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,elastic_net,ref:zhao 2014,5,4,0.2197851573550243,0.21978515735502419,-0.2197851573550243,2.0,1.7802148426449755
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:akkineni gelinsky biofab 2016,5,2,0.6114678817531202,0.7115250380103634,-0.3591540040026251,2.41105,2.051895995997375
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:be22assoni khademhosseini biofab 2014,5,3,0.7285385866414863,0.7287403984693991,0.7285385866414863,0.9541999999999999,1.6827385866414866
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:bociaga rosinska mat 2020,5,3,1.3562819180622168,1.3562949982364239,-1.3562819180622168,3.636333333333333,2.2800514152711164
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:chen zhang appmatint 2019,5,3,0.9533704953999559,0.9534047874209634,0.9533704953999559,0.7283809523809525,1.6817514477809083
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:chung wallace biomatsci 2013,5,3,0.6876842017795002,0.6877519764983921,0.6876842017795002,1.60565,2.2933342017795004
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:cidonio oreffo biofab 2019,5,1,0.5368999087664872,0.5368999087664872,0.5368999087664872,0.9907333333333336,1.5276332420998204
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:colosi khademhosseini advmat 2016,5,9,0.3726842867728642,0.4262981961710133,0.28459428856285324,1.229631746031746,1.5142260345945995
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:dai 2016,5,1,0.6002268728302627,0.6002268728302625,0.6002268728302627,1.068230769230769,1.6684576420610315
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:daly kelly biofab 2016,5,4,0.6471378722425886,0.7305396481304898,-0.4682358872305853,1.8377884615384619,1.3695525743078765
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:das ghosh actabiomat 2015,5,3,1.728166340682008,1.7378902886341563,1.728166340682008,1.4029733333333334,3.1311396740153414
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:duan butcher jbiomedmatres 2012,5,2,0.3499222444749783,0.3511021604058682,0.3499222444749783,1.176625,1.5265472444749784
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:duin 2019,5,2,0.6495143320583499,0.6515971387675619,0.6495143320583499,1.0032321428571427,1.652746474915493
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:fedorovich dhe22 tissueeng 2008,5,5,0.863398619258865,0.8685132462470803,0.863398619258865,2.057767369242779,2.921165988501644
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:fisch zenobi wong biofab 2021,5,4,0.9064111167646571,0.9153010715445966,-0.9064111167646571,2.5946463414634144,1.6882352246987573
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:gantumar sakai,5,2,5.150474145161221,5.216423704690184,-5.150474145161221,7.0768095238095245,1.9263353786483024
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:gao cho advfuncmat 2017,5,4,0.9404456910918941,0.9433389999102358,0.9404456910918941,0.9211955538809345,1.8616412449728288
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:gao ma biomat 2015,5,1,0.9660786645260393,0.9660786645260393,0.9660786645260393,0.58135,1.547428664526039
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:giuseppe 2018,5,3,0.5769610180863617,0.5873678782486335,0.5769610180863617,1.4927536231884055,2.0697146412747673
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:idaszek swieszkowski biofab 2019,5,3,1.0948551608120565,1.0985682511908348,1.0948551608120565,0.7489294871794873,1.8437846479915436
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:jia khademhosseini biomat 2016,5,9,0.31756647005559485,0.36471289541576357,-0.22211116602021094,1.6375456053067996,1.4154344392865883
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:kang jin small 2020,5,12,0.6448530370919326,0.8228431295760081,-0.6448530370919326,2.5405463333333334,1.8956932962414008
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:kilian ahlfeld akkineni bioprint 2020,5,12,0.5707010198028549,0.6657824054804943,0.3535678991164124,1.4072758130081302,1.7608437121245426
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:kolan leu bioprintamer 2019,5,6,0.7147991468805452,0.8792022190180223,-0.5637323846068788,3.064138617886179,2.5004062332793
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:kolesky lewis advmat 2014,5,4,0.6890226663571397,0.7654791400704586,-0.32044873340321123,1.8346125,1.5141637665967889
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:kosik koziol swieszkowski biofab 2019,5,6,1.19622046930711,1.2118618530034233,1.19622046930711,0.58378,1.7800004693071099
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:li fu scirep 2018,5,8,0.3039496208339522,0.35046079614463144,0.09893155532508686,1.8306496323529413,1.929581187678028
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:li li acsapplmatinterf 2017,5,2,0.08978746548124873,0.10211757492563818,0.04492165256717835,1.41424,1.4591616525671782
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:li xu 3biotech 2018,5,3,0.9730529516481876,0.9873556451995752,0.9730529516481876,0.703448717948718,1.6765016695969055
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:li zhou addman 2021,5,4,0.6974099061510415,0.7852656261032206,-0.589439008883991,2.0531953,1.4637562911160091
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:lim levato advhealthmat 2020,5,4,0.9103062243531201,0.9296264311063858,0.9103062243531201,1.0419436201780417,1.9522498445311616
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:liu zhang advhealthmat 2017,5,3,1.530438848826288,1.5325245279735185,-1.530438848826288,3.0053968253968257,1.4749579765705374
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:markstedt mantas biomacromol 2015,5,2,0.3782148445213124,0.4008437971692624,-0.08702005397148194,1.8547809999999998,1.7677609460285182
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:mistry yang biomacromolj 2018,5,30,0.8839774407731774,0.8849274708160786,0.8839774407731774,0.9523809523809523,1.8363583931541299
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:moncal ozbolat jmatscimatmed 2019,5,1,0.33049657811569133,0.33049657811569133,0.33049657811569133,1.370919881305638,1.701416459421329
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:mondal singh scirep 2019,5,4,0.9514880514299507,0.979413888148345,0.9514880514299507,0.9877542372881356,1.9392422887180865
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:ning chen biofab 2018,5,6,0.0854002224537038,0.10200469204260516,0.02174379312470894,1.5045166666666667,1.5262604597913758
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:ojansivu mustafa biofab 2019,5,6,1.394997771708327,1.4032503543595267,1.394997771708327,1.369686274509804,2.764684046218131
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:othman 2020,5,1,0.25207872943362275,0.25207872943362264,0.25207872943362275,1.5,1.7520787294336226
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:ouyang 2015,5,3,0.13115712994275747,0.13592419153934984,-0.06554462210948526,1.6599999999999997,1.5944553778905146
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:ouyang 2016,5,11,0.07416222765109257,0.07573476916115943,-0.0036760897256582865,2.0,1.9963239102743415
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:ouyang burdick advmat 2017,5,10,0.552214290547632,0.615470707571873,-0.5460357920276057,1.6853827893175073,1.1393469972899017
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:sakai nagasuna mattodbio 2020,5,1,0.5893720709434978,0.5893720709434978,0.5893720709434978,1.818181818181818,2.4075538891253156
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:sanz garcia escobedo lucea polymers 2020,5,2,0.43542458846904514,0.43559387207218575,0.43542458846904514,1.6,2.035424588469045
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:shim cho jmicromechmicroeng 2012,5,4,1.0044647739632362,1.020031685850979,-0.37092051557983796,1.9005100000000001,1.529589484420162
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:shin burdick actabiomat 2019,5,8,0.6543859360885652,0.7508703847829461,0.0728390535645747,1.649348405964777,1.7221874595293518
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:soliman lim advhealthmat 2020,5,4,0.8537237840233816,0.8569177195860517,0.8537237840233816,0.9189910979228486,1.7727148819462304
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:soltan chen acsbiomat 2019,5,9,3.0914046432622815,3.2453503187373407,-3.0914046432622815,4.9642169312169315,1.87281228795465
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,publication_grouped,random_forest,ref:tigner alge biomacromol 2020,5,12,0.35919184322783765,0.41688788567432367,0.3349401815848082,1.6375743834526653,1.9725145650374736
