dataset,target_family,target_key,target_column,target_label,unit,feature_set,validation_design,repeat,model_key,model_display_name,feature_set_display_name,validation_display_name,prediction_rows,publication_count,mae,median_absolute_error,rmse,bias,r2,pearson_r,calibration_intercept,calibration_slope,macro_publication_mae,macro_publication_rmse,macro_publication_absolute_bias,publication_mean_mae,publication_mean_rmse,publication_mean_r2,publication_mean_pearson_r
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,random_rowwise,1,ridge,Ridge regression,Full retrospective,Random row-wise,286,54,0.5045816762180222,0.3108812611042522,0.8902259166338145,0.00810194124626083,0.29841557839709887,0.6113388312607747,0.5375683150226218,0.6902502523965646,0.7304171219347018,0.7935654150838197,0.5778737433122823,0.5778737433122823,1.3330112852485285,-0.4569120252885215,0.3678732374175606
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,random_rowwise,2,elastic_net,Elastic Net,Full retrospective,Random row-wise,286,54,0.5189648431188304,0.32131995491987353,0.8803736604544407,0.021007700714840264,0.31385871532515563,0.6090097308979433,0.4776199605826154,0.7190124856118775,0.7246596734995019,0.7859148140012019,0.5722452256839934,0.5722452256839934,1.2339115652253245,-0.24834246805016758,0.41534733306701194
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,random_rowwise,2,random_forest,Random Forest,Full retrospective,Random row-wise,286,54,0.2890018261187069,0.16450554635745518,0.5172369069457494,-0.023449262022076305,0.7631581296275537,0.876410649220293,-0.11909926804742721,1.0823933483876251,0.3892967667025283,0.4461641164142645,0.2500065132523139,0.250006513252314,0.44006697230489417,0.8412172840148844,0.9384336835886649
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,random_rowwise,2,rbf_svr,RBF-SVR,Full retrospective,Random row-wise,286,54,0.29125416969338314,0.14163900235603993,0.512449042010415,-0.03410030208102668,0.7675225457067415,0.8772423434325403,-0.030271950249679602,1.0374377754757285,0.3571120296806235,0.4157549472520949,0.19453543042833174,0.19453543042833163,0.3124900214932826,0.9199358709923862,0.9660656835432245
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,random_rowwise,2,ridge,Ridge regression,Full retrospective,Random row-wise,286,54,0.5231287116162574,0.3064298647120366,0.9456838855328896,0.009548767325451039,0.2082803070253163,0.564796462346401,0.6439242439399648,0.6293604161766012,0.7632729905573207,0.8368583203007164,0.5887636487585944,0.5887636487585944,1.3476847532898637,-0.48916323570294673,0.3731128562757237
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,random_rowwise,3,elastic_net,Elastic Net,Full retrospective,Random row-wise,286,54,0.5201972703743675,0.33876211158623093,0.8106046470931397,-0.010039949949108755,0.41830189569758336,0.6651035445359704,0.33926639380571877,0.8111699751371408,0.7144528524428863,0.7690338350139693,0.5689877466335512,0.5689877466335512,1.0286872042817057,0.132374413255547,0.5218988817421885
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,random_rowwise,3,random_forest,Random Forest,Full retrospective,Random row-wise,286,54,0.28563045638167534,0.16232493342052678,0.5047565264199135,-0.004154635261772298,0.7744497274843067,0.8824003196540052,-0.1338938413410213,1.078912252234903,0.39911538925070533,0.4475182001827949,0.25716696796103383,0.25716696796103383,0.4850516251189886,0.807095835440524,0.9177616016568725
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,random_rowwise,3,rbf_svr,RBF-SVR,Full retrospective,Random row-wise,286,54,0.2848333743722791,0.14517152367564679,0.4486878263054453,0.0023094593491135747,0.8217752381065374,0.9076798684956319,-0.0957354737612952,1.0532082357809929,0.3705557635615342,0.4162971134321158,0.24594801475154623,0.24594801475154623,0.4206032123961286,0.8549523001160553,0.9301794306137006
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,random_rowwise,3,ridge,Ridge regression,Full retrospective,Random row-wise,286,54,0.5499217047282793,0.3193723343477667,0.9317414093801518,-0.05305366181628565,0.23145329548708726,0.6002063036868294,0.6854744590417139,0.6280956511612864,0.7771850104019415,0.8471995732311725,0.6225322073147024,0.6225322073147024,1.1732193276204874,-0.12855854526421973,0.476770000383123
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,random_rowwise,4,elastic_net,Elastic Net,Full retrospective,Random row-wise,286,54,0.49426505854183395,0.3358832826825635,0.8162262528822191,0.008851082464422037,0.41020567625918947,0.6579958767307502,0.319412129545947,0.8137405785089717,0.687348797110935,0.7515842997915191,0.5369847847005367,0.5369847847005367,1.0411938832490253,0.11114915055144436,0.4562000532116037
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,random_rowwise,4,random_forest,Random Forest,Full retrospective,Random row-wise,286,54,0.2854042168735391,0.15467921948463947,0.5972392528614644,-0.029887531256644735,0.6842261536700808,0.8295573691946908,-0.09515923353334867,1.0725472640006186,0.416486346949758,0.462920736262609,0.2948923269397134,0.29489232693971346,0.7705922990372336,0.513127769341142,0.7217761403461171
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,random_rowwise,4,rbf_svr,RBF-SVR,Full retrospective,Random row-wise,286,54,0.314037974939106,0.1485220004504686,0.6180155509000587,-0.02395667611431513,0.6618742260067528,0.8145557947842633,-0.050108839423553514,1.042822582101119,0.42685763172951824,0.4810359352749114,0.28765187845376405,0.2876518784537641,0.7732942539252156,0.5097075090842189,0.7173046394301703
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,random_rowwise,4,ridge,Ridge regression,Full retrospective,Random row-wise,286,54,0.5119556079440727,0.33683739628484966,0.868792044252278,0.023232855191836717,0.3317928155623303,0.6326254881219203,0.4952319793378436,0.7081997028139654,0.7077785131195048,0.7732072019564716,0.5150072318672344,0.5150072318672344,1.0779393030122875,0.04730411380028354,0.43961835436877067
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,random_rowwise,5,elastic_net,Elastic Net,Full retrospective,Random row-wise,286,54,0.5052091701422007,0.3133089016401781,0.8075158155470478,0.03238058259344385,0.42272660297043163,0.6692564869549055,0.3047295218762554,0.8112408680536695,0.6909980958081247,0.7496819719020197,0.5439974261257896,0.5439974261257895,1.0504488838992951,0.0952772240988613,0.5184413153439655
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,random_rowwise,5,random_forest,Random Forest,Full retrospective,Random row-wise,286,54,0.2882931646310721,0.15182609649600293,0.524346194958075,-0.009677196724895724,0.7566027249838512,0.8712006356070635,-0.09202751839274928,1.0583212840598464,0.4141836692575425,0.470104041345035,0.26725507865282055,0.2672550786528206,0.5019761508619454,0.79339927375561,0.9052611721355
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,random_rowwise,5,rbf_svr,RBF-SVR,Full retrospective,Random row-wise,286,54,0.3178037090511186,0.1612779913720372,0.5410822848900163,-0.012484781556593414,0.7408172456966139,0.8608139837147646,0.026018901899925683,0.9922265145542797,0.4249998367395596,0.4808348333073823,0.23213125610025873,0.23213125610025884,0.39785566375269377,0.8702173117988166,0.9354220593533635
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,full_retrospective,random_rowwise,5,ridge,Ridge regression,Full retrospective,Random row-wise,286,54,0.50262192051614,0.31045194718291513,0.8632489362140241,0.03218968671176205,0.34029226856378525,0.6384108725688781,0.48120638675990923,0.712501774910646,0.727677619516976,0.7927674240978493,0.5485634227283155,0.5485634227283156,1.2103848665277248,-0.2011925936691248,0.442948879453592
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,leave_one_publication_out,1,elastic_net,Elastic Net,Prospective design,LOPO,286,54,0.7692280236902227,0.7111169408327619,1.0906461535525047,0.008662002187197535,-0.053045688280462855,-0.7002550203005677,35.23280329543789,-18.99846161289183,0.7883968329544613,0.820776019968389,0.723186456672662,0.723186456672662,1.1224051728224225,-0.03291597622842901,-0.714178812552944
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,leave_one_publication_out,1,random_forest,Random Forest,Prospective design,LOPO,286,54,0.8041072692657643,0.7098748389762577,1.0928454406948582,0.02003264339268985,-0.057296901912943454,0.027543049830361755,1.5711025338725417,0.10286783395612718,0.8756704513067198,0.9088982401340886,0.8130356084411159,0.8130356084411159,1.1604369821743334,-0.10410098561151249,-0.028361300472219245
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,leave_one_publication_out,1,rbf_svr,RBF-SVR,Prospective design,LOPO,286,54,0.8060676045356002,0.7571831351600256,1.0981018383817485,-0.06604137847849448,-0.0674921926007015,0.08280283889761941,1.352366054748199,0.23773597895516502,0.82020051846665,0.8561288175682427,0.7480336004129629,0.7480336004129629,1.1349075268370723,-0.056055221669788935,0.08373458601020554
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,leave_one_publication_out,1,ridge,Ridge regression,Prospective design,LOPO,286,54,1.1680994876459014,0.7821454954546174,2.253867704977801,-0.03917953453708671,-3.497139004188986,-0.13295733542968916,1.8844353170136343,-0.07634799624127366,1.3958532635889058,1.4344194455374477,1.3220728574475837,1.3220728574475837,2.833653543443391,-5.583535412594251,-0.17938973450745627
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,1,elastic_net,Elastic Net,Prospective design,Publication-grouped,286,54,0.7879521356169379,0.7390317073170731,1.1043831518660594,0.0002466747159757565,-0.0797395642280041,-0.3771340540199988,8.789695865601455,-4.011959853661377,0.814065420710467,0.8453711548300505,0.7511027738235792,0.7511027738235795,1.1361342285212803,-0.058339398681502175,-0.2613277742680777
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,1,random_forest,Random Forest,Prospective design,Publication-grouped,286,54,0.8629662319275794,0.8018213559573488,1.1704381205962737,0.03574604018455968,-0.21276425016358158,-0.21645349692326546,3.08008993077007,-0.7413784275077544,0.8918647903858892,0.928459790975902,0.8446171824725427,0.8446171824725427,1.2018355790972202,-0.18428380141597422,-0.15808314474280571
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,1,rbf_svr,RBF-SVR,Prospective design,Publication-grouped,286,54,0.8009534855970634,0.6350168856151528,1.1378216028536,-0.03384202334271966,-0.14611400731545943,-0.1008963128900478,2.3454148027690205,-0.3441683691724079,0.8271034960028587,0.8698531771433223,0.7650648868434851,0.7650648868434851,1.1722548432732067,-0.12670376906555747,-0.11855116905013287
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,1,ridge,Ridge regression,Prospective design,Publication-grouped,286,54,1.302730664185229,0.8333156906686472,2.7995735402130553,0.10736810547637607,-5.938462261844052,-0.18128681333654983,1.9028040747113746,-0.08020638813580061,1.6232816869147118,1.6658218596705867,1.5778598240022699,1.5778598240022699,3.573721516088036,-9.471456415201239,-0.21341444438011523
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,2,elastic_net,Elastic Net,Prospective design,Publication-grouped,286,54,0.7765260140316592,0.7206296236952466,1.095906615891947,0.0004602005833958615,-0.06322839765722521,-0.3349498118380881,8.757534542840284,-3.9931355389594767,0.7938982040672969,0.8251164423373382,0.7284355163425688,0.7284355163425689,1.1217156752433863,-0.031647317938531705,-0.1386001634321836
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,2,random_forest,Random Forest,Prospective design,Publication-grouped,286,54,0.7630205758594446,0.6490966569595651,1.0500448796728332,0.009245445612504928,0.023898021209740383,0.1918771101034963,0.645308520257377,0.6286834347378244,0.8438876419430569,0.8784531620330411,0.7796295945309645,0.7796295945309645,1.1304445288380867,-0.047765726696041844,0.086069979602019
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,2,rbf_svr,RBF-SVR,Prospective design,Publication-grouped,286,54,0.8274052732448316,0.6978057105669145,1.1333322543968227,-0.008686188816011246,-0.13708771607501546,-0.014541636932961064,1.824838219693287,-0.040857939104560995,0.8276246357045963,0.8664408631926558,0.763865305625195,0.763865305625195,1.1587255485075492,-0.10084669051018236,0.0031120414483334345
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,2,ridge,Ridge regression,Prospective design,Publication-grouped,286,54,1.7364866676015425,0.920686429385984,4.922775863099843,0.5860220190552691,-20.45357116243567,0.12242510811777174,1.6914555477092441,0.026539617968131334,2.1773119400501137,2.220454029105178,2.106416585519149,2.1064165855191495,6.407007966939043,-32.65706207267797,0.1269579223517229
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,3,elastic_net,Elastic Net,Prospective design,Publication-grouped,286,54,0.855159074284729,0.7754317526584703,1.281886739084835,0.0658296652228724,-0.4547178902048803,-0.1663850030426938,2.3297123715640513,-0.31668297822989716,0.9049731112570188,0.9362296807778926,0.8375030467804291,0.8375030467804291,1.4085979419785963,-0.6268210180106835,-0.1455960661528459
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,3,random_forest,Random Forest,Prospective design,Publication-grouped,286,54,0.8732203188336027,0.7501838223404987,1.1533082813935858,0.08603652041966038,-0.17752541965884072,-0.06704117209800246,2.104062818183746,-0.19054097827576175,0.9130625994889273,0.9540998426066606,0.8581066516765126,0.8581066516765126,1.2110982338160903,-0.20260891015011118,-0.10782000721387927
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,3,rbf_svr,RBF-SVR,Prospective design,Publication-grouped,286,54,0.9010004039353879,0.7370075900773229,1.2118436822775474,0.08508389145194542,-0.3000877802487434,-0.11579565160836504,2.239233931410381,-0.26415697300847313,0.8755403248863743,0.916567866053864,0.8257933516737518,0.8257933516737518,1.2077166199422804,-0.1959024658927091,-0.06784352060727507
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,3,ridge,Ridge regression,Prospective design,Publication-grouped,286,54,1.3551172012374864,0.8728303926650782,2.8610714977568703,0.2863409960670604,-6.246643421404256,-0.18184871238435515,1.9141620996050934,-0.07873731506967359,1.5453205759185669,1.5917635430235622,1.4869602175553016,1.4869602175553014,3.586605171775149,-9.54709399477686,-0.20157173889598975
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,4,elastic_net,Elastic Net,Prospective design,Publication-grouped,286,54,0.7584498868493669,0.6442265666839633,1.0868011285660781,0.00048368862051044334,-0.04563384401279125,-0.28404638458885734,8.735098888687507,-3.9802911527998526,0.7828662335932388,0.815124590366845,0.7153841677700037,0.7153841677700037,1.1218499465865515,-0.03189431272463272,-0.194464660691589
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,4,random_forest,Random Forest,Prospective design,Publication-grouped,286,54,0.7816245018352289,0.7026198048188679,1.0555864011718448,0.04401739603132059,0.013568247293470836,0.17568762011521785,0.7026623029908581,0.5846158394550278,0.8728566886906501,0.9050769112609425,0.8060084623367035,0.8060084623367035,1.1455209444182108,-0.07589959468691321,0.06405344394193332
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,4,rbf_svr,RBF-SVR,Prospective design,Publication-grouped,286,54,0.7715314341618122,0.5894483766188842,1.0568692285257528,-0.03186635103671608,0.01116921950924954,0.20288546744432126,0.818218705766153,0.543264634076477,0.8146221452343511,0.8528806266557992,0.7449313084116084,0.7449313084116084,1.0843324905350542,0.03596984776978973,0.22462879419538362
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,4,ridge,Ridge regression,Prospective design,Publication-grouped,286,54,0.9768456419486142,0.6123673688503362,1.8095828546442003,-0.02860479437268293,-1.8989212359151106,-0.07776480329701645,1.8565586096408677,-0.05971899229548949,1.2256715868979857,1.2628167343056247,1.1467871452717813,1.1467871452717813,2.277669358792894,-3.2535058485684134,-0.14645918723810783
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,5,elastic_net,Elastic Net,Prospective design,Publication-grouped,286,54,0.7514386287484909,0.6383033302062364,1.0864663694380186,0.00037951359019966686,-0.04498978585844626,-0.28258266678092775,8.759095590850993,-3.9942092682745196,0.7762784518894769,0.8102742344005073,0.7058186208195096,0.7058186208195096,1.126026611895233,-0.039592133742821556,-0.2511471199337748
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,5,random_forest,Random Forest,Prospective design,Publication-grouped,286,54,0.7828035189533623,0.6405195481304069,1.073801576545882,0.025938918156936604,-0.0207691698796606,0.09358485202283394,1.1219698397121187,0.35492106551919295,0.8470585928642768,0.8846863079763109,0.7856394087160006,0.7856394087160006,1.1378425996696937,-0.061524578379085426,0.016876774920140933
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,5,rbf_svr,RBF-SVR,Prospective design,Publication-grouped,286,54,0.7587494576586006,0.6378178769557961,1.0486889508026827,-0.06345251557763033,0.026417285559878323,0.21880618012860079,0.70468809927444,0.6205918299573078,0.7935287637921887,0.8327123436455942,0.7134413052214079,0.713441305221408,1.109433845146967,-0.009179678985324236,0.14919606049337378
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,publication_grouped,5,ridge,Ridge regression,Prospective design,Publication-grouped,286,54,1.1243864739963407,0.7789699243887843,2.1465393110438384,-0.030442330661183757,-3.0790324753692433,-0.13260861032622628,1.8939988495547524,-0.08151104040702702,1.3194172806785636,1.361218364737536,1.257776054411031,1.257776054411031,2.686791700779734,-4.918800092531351,-0.17250783308264675
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,random_rowwise,1,elastic_net,Elastic Net,Prospective design,Random row-wise,286,54,0.5664841196163811,0.40653229052103357,0.9614798667853789,0.04879754027335926,0.18161085676261002,0.5452661368417457,0.639696669692384,0.618000739087851,0.8488857182763915,0.9020491372709811,0.7092065300557143,0.7092065300557143,1.450761724303005,-0.725670415152676,0.2531325810046636
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,random_rowwise,1,random_forest,Random Forest,Prospective design,Random row-wise,286,54,0.30204196846911163,0.16926059557200235,0.5392973656754408,0.01190275749260176,0.7425244064983896,0.8650175086894196,-0.17918607310648507,1.0947539474542611,0.43854366578260273,0.49346716589910333,0.313584191326916,0.313584191326916,0.5523718987743872,0.7498336868117377,0.8907649997740246
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,random_rowwise,1,rbf_svr,RBF-SVR,Prospective design,Random row-wise,286,54,0.3123536366424735,0.15816406533303795,0.5035914876416633,0.03799507986277141,0.7754897202025701,0.8814214812487471,-0.06202514964112873,1.0134130660887561,0.40466863943676185,0.44767131835936913,0.2469347776093237,0.2469347776093237,0.41291341231083006,0.8602075696048862,0.9341349659710397
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,random_rowwise,1,ridge,Ridge regression,Prospective design,Random row-wise,286,54,0.5515113363146401,0.3854348749318123,0.9843777982565849,0.04216198730845717,0.14216632628284176,0.5594029309546484,0.718735193390261,0.576269169277597,0.8356469641200245,0.8981409308678473,0.6775987155603017,0.6775987155603017,1.602968440279691,-1.1067626945074531,0.2777440067558277
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,random_rowwise,2,elastic_net,Elastic Net,Prospective design,Random row-wise,286,54,0.60871408928666,0.4296882281086497,1.0624141182002205,0.04049632626072634,0.0007661522797635101,0.4280337607318552,0.8537938604495273,0.5015224727287304,0.8555957631023928,0.9325716724484029,0.708921358775445,0.708921358775445,1.559691330636279,-0.994541109644518,0.22738994557447087
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,random_rowwise,2,random_forest,Random Forest,Prospective design,Random row-wise,286,54,0.3057727065852696,0.14671614389602206,0.5618988631957771,-0.023968983585296925,0.7204910124761905,0.8510456448021774,-0.10080218698343461,1.0721396681985453,0.4404183573023566,0.49809290912640497,0.30375451177267976,0.3037545117726797,0.5554504703571225,0.7470373784455768,0.8836032565371403
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,random_rowwise,2,rbf_svr,RBF-SVR,Prospective design,Random row-wise,286,54,0.30863716192057,0.14952484538065058,0.5428884827114536,-0.030584696063504568,0.7390839911240052,0.8605833644582793,-0.023727494772649786,1.0315225682422346,0.3960066650756955,0.4589877163500851,0.23289992893710487,0.23289992893710482,0.376390709767583,0.8838435136265174,0.9481029426589118
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,random_rowwise,2,ridge,Ridge regression,Prospective design,Random row-wise,286,54,0.5796729994902425,0.37006250169631927,1.0526170948796607,0.04001712684667076,0.019109998160789177,0.4716255965953157,0.8350606830309184,0.512101134741779,0.8788855099135273,0.9497696094531599,0.7286636998752236,0.7286636998752236,1.6671009148049913,-1.2787120834067154,0.2221299081285628
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,random_rowwise,3,elastic_net,Elastic Net,Prospective design,Random row-wise,286,54,0.6013811023337743,0.40087306601891226,1.0209573056442385,0.013244051052896793,0.07722752329602234,0.44951150581702776,0.7640327466976723,0.5600629284458799,0.8621801602455613,0.9253047453889187,0.7200655511936299,0.7200655511936299,1.547681553025346,-0.9639430411328447,0.19362717632060733
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,random_rowwise,3,random_forest,Random Forest,Prospective design,Random row-wise,286,54,0.2944058313160139,0.15201424175596717,0.5411727265965657,0.009081792675912392,0.7407305938496267,0.861462476821192,-0.08650840298052519,1.0439267864813244,0.46756100709259585,0.5176425373422864,0.333085028487462,0.3330850284874621,0.6818726897001229,0.6187829918766632,0.7932499041110523
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,random_rowwise,3,rbf_svr,RBF-SVR,Prospective design,Random row-wise,286,54,0.28674848275914916,0.1489745242821967,0.45796301982479404,-0.0008332523444163058,0.8143306183430467,0.9040263762006162,-0.11084588027671187,1.0637178460172654,0.38439195366977635,0.430774745554496,0.25541063948400533,0.2554106394840053,0.4598966906404468,0.8265851659831956,0.9169426469139685
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,random_rowwise,3,ridge,Ridge regression,Prospective design,Random row-wise,286,54,0.5571397072819974,0.3481003456466946,1.0093646910180536,-0.026580230110740753,0.09806407215824187,0.5221650820710533,0.7934684804538007,0.5559333579581283,0.8487977250847784,0.9190886243870253,0.6964852487087412,0.6964852487087413,1.5984346272987189,-1.094862073245122,0.2677049957647766
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,random_rowwise,4,elastic_net,Elastic Net,Prospective design,Random row-wise,286,54,0.5949303775766331,0.389393297572891,1.0227212473209957,-0.035621635262180894,0.07403615975732103,0.42807912409393123,0.7818813413502581,0.565604068922705,0.8570723752019381,0.9300102397012443,0.7310642117098489,0.7310642117098489,1.5096599160782909,-0.8686326101676782,0.13131771860613395
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,prospective_design,random_rowwise,4,random_forest,Random Forest,Prospective design,Random row-wise,286,54,0.3040203268270722,0.16117020692848893,0.6283327237452225,-0.02417376465440424,0.6504906268880755,0.808391162069861,-0.08955779115684732,1.0657646168788968,0.4755048223045628,0.5196655749826112,0.3546091622933267,0.3546091622933267,0.8434363324711585,0.4167291319454476,0.6459342510852216
