dataset,target_key,target_label,unit,feature_set,validation_design,model_variant,model_display_name,meta_primary_source_id,repeat_count,source_rows,source_mae,source_rmse,source_bias,source_seen_fraction
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1016/j.actbio.2014.09.023,5,4,6.621822809042828,7.503038320049424,-6.621822809042828,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1016/j.actbio.2014.09.033,5,4,11.522175865717609,12.671224675169253,-10.276869416796146,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1016/j.actbio.2018.10.028,5,8,8.293567556228481,9.660461132792944,4.827197223075492,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1016/j.actbio.2020.07.016,5,6,2.7278819735449917,3.426069901671609,-1.3796614338624908,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1016/j.addma.2020.101640,5,4,13.296638761904797,13.320509160119423,-13.296638761904797,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1016/j.biomaterials.2015.05.031,5,6,13.287346450697452,17.737718843446626,10.24910577328842,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1016/j.biomaterials.2016.07.038,5,9,10.165238672647007,11.13912191250065,-8.708172553786437,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1016/j.jmbbm.2017.12.018,5,3,15.504735101401153,15.630863544288678,-15.504735101401153,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1016/j.mtbio.2020.100078,5,5,11.56864332698417,11.715281500399295,-11.56864332698417,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1021/acs.biomac.5b00188,5,2,5.6352036219336075,6.920972238709197,-1.4501686002886118,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1021/acs.biomac.9b01204,5,12,9.762360414542265,11.015886167566338,9.55477562353698,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1021/acsami.7b04216,5,3,12.265602727593404,12.30137060703599,-12.265602727593404,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1021/acsami.7b16059,5,12,10.822633662178863,11.812700882674992,0.5638538642329746,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1021/acsami.9b09782,5,6,6.376807537037022,7.893176005471888,3.64581649999989,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1021/acsbiomaterials.9b00167,5,12,15.208118797844127,17.13552042342446,-14.308779823861324,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1038/s41598-017-17286-1,5,2,3.1665201510342156,3.377568101688568,-3.1665201510342156,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1038/s41598-018-26407-3,5,20,6.383906933441594,7.245946644653685,-6.383906933441594,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1038/s41598-019-55034-9,5,15,14.737676991605642,18.022783890510656,3.695190504042615,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1038/s41598-020-65050-9,5,18,19.496454954144543,22.86760839322499,19.4692927777777,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1038/srep29977,5,3,10.788650147679473,13.037242521821321,2.4567283397589925,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1039/c3bm00012e,5,6,14.673057278597096,14.82752642460573,-14.673057278597096,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1039/c4bm00234b,5,3,22.955008286429578,30.398464972011823,22.880621570380193,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/0960-1317/22/8/085014,5,4,6.729673732804253,7.019649793977725,-6.729673732804253,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/1758-5082/5/2/025004,5,3,13.850807509059285,14.406772040954598,-13.850807509059285,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/1758-5082/6/2/024105,5,9,7.172718957244416,8.652940661586083,-1.2120841997755698,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/1758-5082/6/3/035001,5,4,19.334628525793647,22.87443819762961,-6.865113959656091,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/1758-5090/7/4/044101,5,3,22.366916985763527,24.24151055300117,-5.4472204664002675,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/1758-5090/7/4/044102,5,10,8.811894501496331,10.686781609620777,3.8904769803909067,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/1758-5090/7/4/045012,5,11,8.564127918664116,10.25898874657626,-3.8755162236594627,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/1758-5090/8/3/035020,5,14,37.50667972222215,47.58762675833821,36.862886064625755,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/1758-5090/8/4/045001,5,4,8.516649434042813,9.557926362544984,4.066488543951372,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/1758-5090/8/4/045002,5,4,7.8628358086987715,8.539074102546746,7.8628358086987715,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/1758-5090/8/4/045005,5,1,6.826173107642353,6.826173107642353,-6.826173107642353,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/1758-5090/aa7b1d,5,8,8.5169492339166,8.69391719410117,-8.5169492339166,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/1758-5090/aacd30,5,6,9.524247142817085,10.324136040089291,-9.524247142817085,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/1758-5090/ab0692,5,4,12.0560063613002,14.261739077206466,-7.583967675535163,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/1758-5090/ab15cb,5,6,12.423771047145115,13.267258296018351,-12.423771047145115,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/1758-5090/ab19fd,5,8,9.942966173163427,14.24029372899319,7.682544032474878,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/1758-5090/ab2622,5,9,4.847047954144607,5.703834574124584,-4.847047954144607,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/1758-5090/ab38ef,5,1,11.220137462366912,11.220137462366912,-11.220137462366912,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/1758-5090/ab7553,5,4,13.64853315235695,15.132143165631055,13.64853315235695,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1088/1758-5090/abc39b,5,14,7.251582090599859,8.621535684371214,6.35917882599145,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1089/biores.2013.0031,5,4,18.749277938202123,18.801938960411185,-18.749277938202123,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1089/ten.a.2007.0004,5,21,19.524824191945505,21.607849872290476,18.712050251596644,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1089/ten.a.2007.0158,5,9,6.587491788115178,8.561828409743313,-1.4140296075344405,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1089/ten.tec.2007.0392,5,6,5.265137376904005,5.660286196280613,-5.265137376904005,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1089/ten.tec.2015.0307,5,10,4.39320982433863,4.993323574196806,-2.878736930495468,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1115/1.3128729,5,4,6.104890444607801,7.733162250307181,5.286637508099858,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1115/1.4024575,5,30,18.3317588134363,22.25542222475992,9.986728233026774,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.1115/1.4043960,5,2,10.762748253968304,10.778327253884381,-10.762748253968304,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.18063/ijb.v5i2.2.204,5,19,20.8685397339853,23.096281644518818,20.766328808945428,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.18063/ijb.v6i1.250,5,2,30.321856651274608,30.32430038322972,30.321856651274608,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.3390/ma13194237,5,3,13.873142041846995,13.885720947034482,-13.873142041846995,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,tuned_rf_reference,Tuned Random Forest,doi:10.3390/polym12102346,5,2,4.5420875793651945,4.642103988886124,-4.5420875793651945,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1002/adfm.201700798,5,4,5.387295473864105,5.876563078404677,-3.1230737264355968,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1002/adhm.201500677,5,7,7.254031960849598,8.512313193987438,-1.3108010898158764,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1002/adhm.201601451,5,9,4.599140304227203,5.708396412963235,0.28301351516588513,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1002/adhm.201801631,5,3,9.805273324500217,10.452797235374872,-9.805273324500217,0.8
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1002/adhm.201901544,5,4,3.4230578344664706,4.429912387675907,1.3916821022357382,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1002/adhm.201901792,5,4,6.509890325953907,7.774122198176604,-4.317884131485014,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1002/adma.201305506,5,10,4.020605298549214,4.857576953912016,-0.38885323557495555,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1002/adma.201503310,5,9,19.40733043196698,22.473037747319115,1.6615680283258158,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1002/adma.201604983,5,15,3.2625182966339588,3.640415871403428,-0.3830971758846897,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1002/adma.201703443,5,13,1.0199979214152033,1.1800621303251797,-0.14386974960585344,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1002/biot.200900004,5,12,5.274200810877157,6.379360613667988,1.6447426443674114,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1002/jbm.a.34420,5,2,2.645421597436891,2.975241641519752,2.0776076325270934,0.6
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1002/jbm.a.36036,5,4,27.512041586144107,34.068068362615975,11.013395161754735,0.8
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1002/mabi.201600472,5,42,7.064091557882835,10.066882701576477,-0.6518118949854108,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1002/smll.201905505,5,18,7.946202841632958,14.317879399838,1.6745054622140625,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1002/term.1682,5,4,7.308103618189671,7.624608846924952,-1.7645701318843003,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1007/s00289-020-03421-y,5,1,14.827473993484727,14.827473993484727,-14.827473993484727,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1007/s10439-016-1704-5,5,30,9.10516857425758,10.429462017584544,0.7247904885587337,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1007/s10856-019-6258-2,5,3,3.9127721263670834,4.777882095261136,-0.9978841092814653,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1007/s13205-018-1341-9,5,3,4.778918044233554,5.614039797090177,-3.2445496740235162,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1016/j.actbio.2014.06.034,5,9,27.16506885981726,31.683244799180624,-0.8063157535079377,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1016/j.actbio.2014.09.023,5,4,4.349657690060348,5.3610030357078085,-3.9183638758287707,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1016/j.actbio.2014.09.033,5,4,8.857709652528943,9.043345879001613,-2.9994202536407757,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1016/j.actbio.2018.10.028,5,8,8.21996508855139,9.611935061594025,-0.5370245364715573,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1016/j.actbio.2020.07.016,5,6,2.6300045387303315,3.2479779780636804,-0.47831792813612184,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1016/j.addma.2020.101640,5,4,3.9171611881359363,4.188391528378212,-3.9171611881359363,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1016/j.biomaterials.2015.05.031,5,6,12.532113565137623,15.461403880592433,2.585345078275724,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1016/j.biomaterials.2016.07.038,5,9,5.968837088386922,6.966802261534935,0.5206217852209483,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1016/j.jmbbm.2017.12.018,5,3,8.142381292803034,8.802560106570148,-8.142381292803034,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1016/j.mtbio.2020.100078,5,5,3.4518017176888685,3.8817452973603834,-3.070682043747982,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1021/acs.biomac.5b00188,5,2,11.006215388433992,12.3900591107831,-11.006215388433992,0.6
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1021/acs.biomac.9b01204,5,12,5.679458060307521,6.418965129850045,0.5997994326142304,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1021/acsami.7b04216,5,3,6.987630932145909,7.467349295815412,-6.987630932145909,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1021/acsami.7b16059,5,12,8.711998015389534,10.1587747582834,0.9539853768475248,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1021/acsami.9b09782,5,6,5.972686846582436,7.050283058074544,-0.4005920359671237,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1021/acsbiomaterials.9b00167,5,12,7.870415087567222,8.885883759083157,-0.8817673707586232,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1038/s41598-017-17286-1,5,2,2.3879490404338726,2.5705560251316095,-1.8473916020465395,0.6
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1038/s41598-018-26407-3,5,20,1.5242932025561744,1.9417433489673257,-0.44070791837367906,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1038/s41598-019-55034-9,5,15,11.623171639760017,14.319644003997974,1.7169824289598192,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1038/s41598-020-65050-9,5,18,12.416936807395112,13.614528629512193,0.5539899575849814,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1038/srep29977,5,3,15.350325194628358,17.187288177766618,0.2300956754866918,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1039/c3bm00012e,5,6,3.2545014604787057,3.707702610461946,-2.54626056396164,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1039/c4bm00234b,5,3,21.458733102844185,26.513831401878416,12.409719042723582,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/0960-1317/22/8/085014,5,4,2.3450952099197186,2.5298554359946315,-1.0742151282467796,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5082/5/2/025004,5,3,5.604670248952455,6.606918165321342,-5.604670248952455,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5082/6/2/024105,5,9,8.364132557911962,9.992476779896768,0.15902977427242723,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5082/6/3/035001,5,4,21.297378802843514,25.37256494809632,-3.379279088132292,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/7/4/044101,5,3,19.933142135212318,22.56151630635197,2.3746151610716444,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/7/4/044102,5,10,9.685199354425908,11.138009455972226,0.21963264854147665,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/7/4/045012,5,11,6.53787186992804,9.960082347815655,-0.18873272450781448,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/8/3/035020,5,14,27.6354317034312,31.78273711450445,1.9834040308669016,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/8/4/045001,5,4,10.162723151965121,10.364658711971122,1.235079981549522,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/8/4/045002,5,4,4.098636123693501,4.985110042983018,3.2275532843797743,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/8/4/045005,5,1,4.482328079855873,4.482328079855873,-4.482328079855873,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/aa7b1d,5,8,2.2729008338551266,2.7619880771208627,-1.6128569965021327,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/aacd30,5,6,3.42795906621827,3.8526642498564074,-1.46710004556282,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab0692,5,4,14.685244664120205,15.609501061544751,-3.9420424124182043,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab15cb,5,6,2.6441510138380013,3.688684002714882,-1.7333755094041687,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab19fd,5,8,12.016301482955699,14.384954507954978,1.4994682825958587,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab2622,5,9,2.2157786996125326,2.490557553690715,-0.5113350237946457,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab38ef,5,1,13.056906422969195,13.056906422969195,-13.056906422969195,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab7553,5,4,6.420750078756221,7.8081804225031135,4.207751445486362,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/abc39b,5,14,4.454575435064602,5.756097794395096,-0.07331579826998606,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/biores.2013.0031,5,4,7.238106743732399,7.667194850247226,-7.238106743732399,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/ten.a.2007.0004,5,21,5.1998530152187055,6.992056760841936,0.7612399888332915,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/ten.a.2007.0158,5,9,7.925682795199059,10.045087682240688,0.22426458215065947,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/ten.tec.2007.0392,5,6,1.3769392675975216,1.6404976148412203,-1.0379114515308692,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/ten.tec.2015.0307,5,10,4.598307561304429,5.441745829889081,-0.8773931208430753,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1115/1.3128729,5,4,7.6349462483026285,7.9058639366246,-0.8280475718494934,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1115/1.4024575,5,30,10.65796544643923,13.771713937635733,-1.0650795708481313,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.1115/1.4043960,5,2,6.65803489158008,6.740309397162586,-6.65803489158008,0.8
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.18063/ijb.v5i2.2.204,5,19,8.04197424180869,9.559302524190228,0.6415248440293642,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.18063/ijb.v6i1.250,5,2,16.4869415140586,16.516302292637693,16.4869415140586,0.8
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.3390/ma13194237,5,3,4.724119853373862,4.862392743950043,-4.724119853373862,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,matched_fixed_rf,Matched fixed Random Forest,doi:10.3390/polym12102346,5,2,3.479371864209857,3.935144381052757,-3.479371864209857,0.6
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,merf_conditional,Conditional MERF,doi:10.1002/adfm.201700798,5,4,5.387085727651096,5.924193737283728,-3.099370251270056,1.0
cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,merf_conditional,Conditional MERF,doi:10.1002/adhm.201500677,5,7,7.04285170354139,8.309793729768973,-1.1976852347678772,1.0
