dataset,target_key,target_label,unit,feature_set,validation_design,repeat,model_variant,model_display_name,meta_primary_source_id,source_rows,source_mae,source_mse,source_bias,source_seen_fraction,source_rmse
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/8/3/035020,14,37.00760451270909,2208.219055991691,36.238106568359626,0.0,46.99169135061741
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/8/4/045001,4,9.894085558862457,169.44263278808728,9.046928045634964,0.0,13.017013205343508
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/8/4/045002,4,4.790824729113485,32.88358273425295,1.2492579752654964,0.0,5.734420871740489
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/8/4/045005,1,4.281980424357826,18.335356354583627,-4.281980424357826,0.0,4.281980424357826
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/aa7b1d,8,9.142723255401993,94.63612038623575,-9.142723255401993,0.0,9.728109805416247
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/aacd30,6,9.800533313692496,116.49991048954648,-9.800533313692496,0.0,10.793512425968967
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab0692,4,12.217762069597079,245.09862803476216,-9.982241625966644,0.0,15.65562608249067
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab15cb,6,25.50065761972598,663.1141471770266,-25.50065761972598,0.0,25.751002838278485
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab19fd,8,10.410137475348726,222.87397158100745,9.046643259680149,0.0,14.928964183124275
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab2622,9,4.404418490994612,25.576726697273198,-4.404418490994612,0.0,5.057343838149943
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab38ef,1,12.998232023537469,168.95403573771495,-12.998232023537469,0.0,12.998232023537469
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/ab7553,4,12.199468416858162,189.40068720197445,12.199468416858162,0.0,13.762292221936521
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1088/1758-5090/abc39b,14,9.898285443111956,128.74272102731024,9.560743867174669,0.0,11.346484963516685
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/biores.2013.0031,4,22.39406442564991,503.65544317545505,-22.39406442564991,0.0,22.4422691182388
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/ten.a.2007.0004,21,17.936448829709956,384.11596169095185,16.627791280865495,0.0,19.59887654155084
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/ten.a.2007.0158,9,6.298005162183486,93.52191186053281,-3.8637247627874793,0.0,9.670672771867158
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/ten.tec.2007.0392,6,6.318244175947517,41.89643702017477,-6.318244175947517,0.0,6.472745709525037
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1089/ten.tec.2015.0307,10,4.880977011470013,29.73080482458665,-3.649979085544085,0.0,5.4525961545475425
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1115/1.3128729,4,7.116741817765568,84.38414446149505,7.116741817765568,0.0,9.186084283387293
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1115/1.4024575,30,18.35433237530064,458.63458595203764,9.32273717677697,0.0,21.41575555407835
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.1115/1.4043960,2,8.509214424603208,74.05889060375435,-8.509214424603208,0.0,8.605747533117292
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.18063/ijb.v5i2.2.204,19,23.334725407930296,641.3817784869149,23.334725407930296,0.0,25.325516351832096
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.18063/ijb.v6i1.250,2,18.600108082609783,346.07873555494615,18.600108082609783,0.0,18.603191542177544
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.3390/ma13194237,3,21.375406855600815,457.2008804667042,-21.375406855600815,0.0,21.382256206179555
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.3390/polym12102346,2,4.432386626984147,20.269297279294236,-4.432386626984147,0.0,4.50214363157088
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1002/adfm.201700798,4,9.52556999706312,117.21182175573907,-9.52556999706312,0.0,10.826440862801546
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1002/adhm.201500677,7,9.81455737952604,109.0628035900952,-8.194504641311884,0.0,10.443313822254659
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1002/adhm.201601451,9,6.277389438185278,60.76062522009282,1.8975682551090864,0.0,7.794910212445863
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1002/adhm.201801631,3,14.276264601403755,213.03391343842472,-14.276264601403755,0.0,14.595681328339035
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1002/adhm.201901544,4,7.758575626179262,71.98130612679012,7.758575626179262,0.0,8.48417975568588
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1002/adhm.201901792,4,11.6217252516003,155.65162777891007,-11.6217252516003,0.0,12.476042152017204
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1002/adma.201305506,10,5.297380796999292,54.20252464210326,4.767626270303748,0.0,7.362236388632415
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1002/adma.201503310,9,20.037306832990314,748.1576647422959,19.414816013347593,0.0,27.35247090743898
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1002/adma.201604983,15,5.218309156675578,41.32252709400976,-5.154658611459003,0.0,6.428260036278072
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1002/adma.201703443,13,12.585812413882422,159.35630027814142,-12.585812413882422,0.0,12.623640531880707
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1002/biot.200900004,12,10.15716610100547,179.24386872769017,9.118357219979083,0.0,13.388198860477468
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1002/jbm.a.34420,2,4.231369372294367,20.464486764790806,4.231369372294367,0.0,4.523769088358822
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1002/jbm.a.36036,4,23.554516130119843,968.0340388949038,15.51659476023969,0.0,31.113245393158582
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1002/mabi.201600472,42,14.95047462154687,263.8832937006173,-12.524512914365154,0.0,16.24448502417412
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1002/smll.201905505,18,12.135657570000516,249.99313495185413,-3.3018758642565045,0.0,15.811171207467654
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1002/term.1682,4,6.347024708393519,70.855391191045,-6.347024708393519,0.0,8.417564445315818
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1007/s00289-020-03421-y,1,13.677748280423373,187.0807980226245,-13.677748280423373,0.0,13.677748280423371
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1007/s10439-016-1704-5,30,14.808968119342337,281.9768156853901,7.806991580306901,0.0,16.79216530663601
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1007/s10856-019-6258-2,3,3.0948413011063045,15.389366862622884,-1.9511905699855798,0.0,3.9229283529810846
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1007/s13205-018-1341-9,3,4.813548809554599,33.22214311651644,-4.813548809554599,0.0,5.7638652930578145
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1016/j.actbio.2014.06.034,9,23.877721415076685,886.7746748897697,2.3927852522066706,0.0,29.77876214502157
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1016/j.actbio.2014.09.023,4,13.048300429611253,173.7632804858683,-13.048300429611253,0.0,13.181930074380926
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1016/j.actbio.2014.09.033,4,10.55551917173657,126.35699473061464,-8.53608494528995,0.0,11.240862721811641
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1016/j.actbio.2018.10.028,8,8.46639512520376,95.05102478530306,4.694550174262897,0.0,9.749411509691395
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1016/j.actbio.2020.07.016,6,2.9342677790727882,10.04767368933764,0.6668455329855524,0.0,3.1698065697038427
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1016/j.addma.2020.101640,4,9.842340030062573,97.62552024688746,-9.842340030062573,0.0,9.880562749504072
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1016/j.biomaterials.2015.05.031,6,11.861346376062208,264.5918721766108,8.732337595799239,0.0,16.266280219417432
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1016/j.biomaterials.2016.07.038,9,21.87459502886004,513.08182629822,-21.87459502886004,0.0,22.65130959344779
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1016/j.jmbbm.2017.12.018,3,12.793855963604335,167.22614923738783,-12.793855963604335,0.0,12.931594999743373
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1016/j.mtbio.2020.100078,5,8.118976960798411,69.04441503517721,-8.118976960798411,0.0,8.309296903780561
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1021/acs.biomac.5b00188,2,11.588553728122157,158.35155660683236,-11.588553728122157,0.0,12.583781490745633
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1021/acs.biomac.9b01204,12,9.001899627085823,103.03989428503509,8.686664119846144,0.0,10.150856825166784
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1021/acsami.7b04216,3,16.708211686838975,291.9714249010189,-16.708211686838975,0.0,17.08717135458701
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1021/acsami.7b16059,12,10.381237865267455,136.45735025796452,2.225635893982529,0.0,11.681496062489792
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1021/acsami.9b09782,6,5.901351851851854,46.01497854518965,-0.1130588235838248,0.0,6.78343412625122
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1021/acsbiomaterials.9b00167,12,18.685012691644726,419.5283922030798,-18.685012691644726,0.0,20.482392248052466
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1038/s41598-017-17286-1,2,1.0025000000000048,1.2059407321128626,-0.44825716069333765,0.0,1.098153328143599
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1038/s41598-018-26407-3,20,6.956817172892485,65.85105450978615,-6.956817172892485,0.0,8.114866265674756
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1038/s41598-019-55034-9,15,14.505777475083034,309.23286072926714,3.4353484811718875,0.0,17.585018075886847
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1038/s41598-020-65050-9,18,18.461346271537096,476.0901127551355,18.29373705433455,0.0,21.819489287220623
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1038/srep29977,3,11.477346190824434,148.50390364917337,-4.687207663875706,0.0,12.186217774567028
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1039/c3bm00012e,6,16.56188133884636,277.378433805911,-16.56188133884636,0.0,16.654682038571345
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1039/c4bm00234b,3,23.782162230552654,955.0236281791703,23.782162230552654,0.0,30.903456573321538
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1088/0960-1317/22/8/085014,4,2.517478749491243,6.803381951015027,-1.1609947278184585,0.0,2.6083293409795907
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1088/1758-5082/5/2/025004,3,14.544825121683823,223.76279732813023,-14.544825121683823,0.0,14.958703063037591
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1088/1758-5082/6/2/024105,9,7.753253913000563,80.60530102339504,-3.081167721825455,0.0,8.97804550129899
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,merf_conditional,Conditional MERF,doi:10.1088/1758-5082/6/3/035001,4,20.81357197383634,604.6811028949195,-12.191763390567745,0.0,24.590264392537943
